hh_id,wave,datetime,ID_VILLAGE,ID_TOWN,ID_COUNTY,district,vid,hh_lat_median,hh_long_median,hh_alt_median,coal_ban_time,treatment,treatment_wave,village,indmonitor_id,pm2.5_indoor_seasonal_hs,N_percent_indoor_seasonal_hs,notes
HH20181179,S3,12/6/20,12070,7130,24576,Huairou,HR23,40.75376286,116.6396521,314.239502,Not Yet,Untreated,Untreated,Lianshigou,,,,
HH20181182,S3,12/6/20,12070,7130,24576,Huairou,HR23,40.75376286,116.6396521,314.239502,Not Yet,Untreated,Untreated,Lianshigou,,,,
HH20181183,S3,12/6/20,12070,7130,24576,Huairou,HR23,40.75376286,116.6396521,314.239502,Not Yet,Untreated,Untreated,Lianshigou,,,,
HH20180730,S3,11/17/20,12105,7133,24576,Huairou,HR15,40.62827927,116.6461269,279.0637207,2019,Treated,Treated in S2,Liulimiao,1811-43,20.29222,0.9912037,
HH20180788,S3,11/17/20,12105,7133,24576,Huairou,HR15,40.62827927,116.6461269,279.0637207,2019,Treated,Treated in S2,Liulimiao,1910-002,152.1734,0.9983333,
HH20180789,S3,11/17/20,12105,7133,24576,Huairou,HR15,40.62827927,116.6461269,279.0637207,2019,Treated,Treated in S2,Liulimiao,1910-012,16.98271,0.9991551,
HH20180782,S3,11/17/20,12105,7133,24576,Huairou,HR15,40.62827927,116.6461269,279.0637207,2019,Treated,Treated in S2,Liulimiao,1910-105,152.0368,0.9992014,
HH20181152,S3,11/17/20,12105,7133,24576,Huairou,HR15,40.62827927,116.6461269,279.0637207,2019,Treated,Treated in S2,Liulimiao,1910-162,15.74585,0.9992014,
HH20181033,S3,11/17/20,12105,7133,24576,Huairou,HR15,40.62827927,116.6461269,279.0637207,2019,Treated,Treated in S2,Liulimiao,1910-340,77.19656,0.999375,
HH20180121,S3,11/17/20,12105,7133,24576,Huairou,HR15,40.62827927,116.6461269,279.0637207,2019,Treated,Treated in S2,Liulimiao,,,,
HH20180152,S3,11/17/20,12105,7133,24576,Huairou,HR15,40.62827927,116.6461269,279.0637207,2019,Treated,Treated in S2,Liulimiao,,,,
HH20180780,S3,11/17/20,12105,7133,24576,Huairou,HR15,40.62827927,116.6461269,279.0637207,2019,Treated,Treated in S2,Liulimiao,,,,
HH20180781,S3,11/17/20,12105,7133,24576,Huairou,HR15,40.62827927,116.6461269,279.0637207,2019,Treated,Treated in S2,Liulimiao,,,,
HH20180790,S3,11/17/20,12105,7133,24576,Huairou,HR15,40.62827927,116.6461269,279.0637207,2019,Treated,Treated in S2,Liulimiao,,,,
HH20181034,S3,11/17/20,12105,7133,24576,Huairou,HR15,40.62827927,116.6461269,279.0637207,2019,Treated,Treated in S2,Liulimiao,,,,
HH20181151,S3,11/17/20,12105,7133,24576,Huairou,HR15,40.62827927,116.6461269,279.0637207,2019,Treated,Treated in S2,Liulimiao,,,,
HH20180713,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,1811-45,237.4073,0.3270602,
HH20180778,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,1910-020,25.65117,0.9886806,
HH20181019,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,1910-029,56.92462,0.5474769,
HH20180317,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,1910-062,20.70873,0.9325579,
HH20181016,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,1910-068,90.07291,0.8691667,
HH20180783,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,1910-143,32.73139,0.9993056,
HH20180170,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,,,,
HH20180316,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,,,,
HH20180319,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,,,,
HH20180320,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,,,,
HH20180714,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,,,,
HH20180746,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,,,,
HH20180775,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,,,,
HH20181018,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,,,,
HH20181049,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,,,,
HH20181088,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,,,,
HH20181089,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,,,,
HH20181090,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,,,,
HH20190437,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,,,,
HH20190469,S3,12/2/20,12103,7133,24576,Huairou,HR11,40.59156344,116.6549818,355.6763916,2020,Treated,Treated in S4,Longquanyu,,,,
HH20180717,S3,11/19/20,121071,7133,24576,Huairou,HR12,40.62434762,116.604898,327.5653687,2020,Treated,Treated in S4,Nianziwan1,1910-022,211.2902,0.1992361,
HH20180160,S3,11/19/20,121071,7133,24576,Huairou,HR12,40.62434762,116.604898,327.5653687,2020,Treated,Treated in S4,Nianziwan1,1910-044,32.81512,0.9993634,
HH20180777,S3,11/19/20,121071,7133,24576,Huairou,HR12,40.62434762,116.604898,327.5653687,2020,Treated,Treated in S4,Nianziwan1,1910-124,NA,NA,
HH20181021,S3,11/19/20,121071,7133,24576,Huairou,HR12,40.62434762,116.604898,327.5653687,2020,Treated,Treated in S4,Nianziwan1,1910-255,80.78644,0.9993519,
HH20181022,S3,11/19/20,121071,7133,24576,Huairou,HR12,40.62434762,116.604898,327.5653687,2020,Treated,Treated in S4,Nianziwan1,1910-299,44.49838,0.9993403,
HH20180784,S3,11/19/20,121071,7133,24576,Huairou,HR12,40.62434762,116.604898,327.5653687,2020,Treated,Treated in S4,Nianziwan1,1910-337,78.36452,0.9986806,
HH20180226,S3,11/19/20,121071,7133,24576,Huairou,HR12,40.62434762,116.604898,327.5653687,2020,Treated,Treated in S4,Nianziwan1,,,,
HH20180286,S3,11/19/20,121071,7133,24576,Huairou,HR12,40.62434762,116.604898,327.5653687,2020,Treated,Treated in S4,Nianziwan1,,,,
HH20180312,S3,11/19/20,121071,7133,24576,Huairou,HR12,40.62434762,116.604898,327.5653687,2020,Treated,Treated in S4,Nianziwan1,,,,
HH20180785,S3,11/19/20,121071,7133,24576,Huairou,HR12,40.62434762,116.604898,327.5653687,2020,Treated,Treated in S4,Nianziwan1,,,,
HH20181023,S3,11/19/20,121071,7133,24576,Huairou,HR12,40.62434762,116.604898,327.5653687,2020,Treated,Treated in S4,Nianziwan1,,,,
HH20181057,S3,11/19/20,121071,7133,24576,Huairou,HR12,40.62434762,116.604898,327.5653687,2020,Treated,Treated in S4,Nianziwan1,,,,
HH20180307,S3,11/20/20,121072,7133,24576,Huairou,HR14,40.63242977,116.6078841,313.6132813,2020,Treated,Treated in S4,Nianziwan2,1811-18,309.8734,0.9993171,
HH20180726,S3,11/20/20,121072,7133,24576,Huairou,HR14,40.63242977,116.6078841,313.6132813,2020,Treated,Treated in S4,Nianziwan2,1811-34,28.07389,0.6738426,
HH20181104,S3,11/20/20,121072,7133,24576,Huairou,HR14,40.63242977,116.6078841,313.6132813,2020,Treated,Treated in S4,Nianziwan2,1910-024,40.8344,0.3032292,
HH20180728,S3,11/20/20,121072,7133,24576,Huairou,HR14,40.63242977,116.6078841,313.6132813,2020,Treated,Treated in S4,Nianziwan2,1910-160,98.08322,0.9993981,
HH20181027,S3,11/20/20,121072,7133,24576,Huairou,HR14,40.63242977,116.6078841,313.6132813,2020,Treated,Treated in S4,Nianziwan2,1910-293,46.12162,0.9993981,
HH20181031,S3,11/20/20,121072,7133,24576,Huairou,HR14,40.63242977,116.6078841,313.6132813,2020,Treated,Treated in S4,Nianziwan2,1910-351,92.05901,0.9993171,
HH20180303,S3,11/20/20,121072,7133,24576,Huairou,HR14,40.63242977,116.6078841,313.6132813,2020,Treated,Treated in S4,Nianziwan2,,,,
HH20180306,S3,11/20/20,121072,7133,24576,Huairou,HR14,40.63242977,116.6078841,313.6132813,2020,Treated,Treated in S4,Nianziwan2,,,,
HH20180727,S3,11/20/20,121072,7133,24576,Huairou,HR14,40.63242977,116.6078841,313.6132813,2020,Treated,Treated in S4,Nianziwan2,,,,
HH20181030,S3,11/20/20,121072,7133,24576,Huairou,HR14,40.63242977,116.6078841,313.6132813,2020,Treated,Treated in S4,Nianziwan2,,,,
HH20181032,S3,11/20/20,121072,7133,24576,Huairou,HR14,40.63242977,116.6078841,313.6132813,2020,Treated,Treated in S4,Nianziwan2,,,,
HH20181069,S3,11/29/20,12111,7133,24576,Huairou,HR16,40.65223521,116.6601344,257.8946533,2019,Treated,Treated in S2,Qiananling,1807-19,26.13529,0.9992014,
HH20181060,S3,11/29/20,12111,7133,24576,Huairou,HR16,40.65223521,116.6601344,257.8946533,2019,Treated,Treated in S2,Qiananling,1910-042,31.43773,0.7858102,
HH20180794,S3,11/29/20,12111,7133,24576,Huairou,HR16,40.65223521,116.6601344,257.8946533,2019,Treated,Treated in S2,Qiananling,1910-090,90.10427,0.9869676,
HH20180792,S3,11/29/20,12111,7133,24576,Huairou,HR16,40.65223521,116.6601344,257.8946533,2019,Treated,Treated in S2,Qiananling,1910-179,95.46822,0.9868171,
HH20180354,S3,11/29/20,12111,7133,24576,Huairou,HR16,40.65223521,116.6601344,257.8946533,2019,Treated,Treated in S2,Qiananling,1910-195,18.85699,0.2165509,
HH20181061,S3,11/29/20,12111,7133,24576,Huairou,HR16,40.65223521,116.6601344,257.8946533,2019,Treated,Treated in S2,Qiananling,1910-258,205.5015,0.999375,
HH20180745,S3,11/29/20,12111,7133,24576,Huairou,HR16,40.65223521,116.6601344,257.8946533,2019,Treated,Treated in S2,Qiananling,,,,
HH20181037,S3,11/29/20,12111,7133,24576,Huairou,HR16,40.65223521,116.6601344,257.8946533,2019,Treated,Treated in S2,Qiananling,,,,
HH20181038,S3,11/29/20,12111,7133,24576,Huairou,HR16,40.65223521,116.6601344,257.8946533,2019,Treated,Treated in S2,Qiananling,,,,
HH20181039,S3,11/29/20,12111,7133,24576,Huairou,HR16,40.65223521,116.6601344,257.8946533,2019,Treated,Treated in S2,Qiananling,,,,
HH20181040,S3,11/29/20,12111,7133,24576,Huairou,HR16,40.65223521,116.6601344,257.8946533,2019,Treated,Treated in S2,Qiananling,,,,
HH20181067,S3,11/29/20,12111,7133,24576,Huairou,HR16,40.65223521,116.6601344,257.8946533,2019,Treated,Treated in S2,Qiananling,,,,
HH20180486,S3,12/3/20,12067,7130,24576,Huairou,HR19,40.73835194,116.6383046,288.0585938,Not Yet,Untreated,Untreated,Tanghekou,1811-47,NA,NA,
HH20180976,S3,12/3/20,12067,7130,24576,Huairou,HR19,40.73835194,116.6383046,288.0585938,Not Yet,Untreated,Untreated,Tanghekou,1910-011,47.87161,0.999375,
HH20180769,S3,12/3/20,12067,7130,24576,Huairou,HR19,40.73835194,116.6383046,288.0585938,Not Yet,Untreated,Untreated,Tanghekou,1910-023,71.77869,0.8257986,
HH20180975,S3,12/3/20,12067,7130,24576,Huairou,HR19,40.73835194,116.6383046,288.0585938,Not Yet,Untreated,Untreated,Tanghekou,1910-096,55.02856,0.9987616,
HH20181045,S3,12/3/20,12067,7130,24576,Huairou,HR19,40.73835194,116.6383046,288.0585938,Not Yet,Untreated,Untreated,Tanghekou,1910-218,NA,NA,
HH20181048,S3,12/3/20,12067,7130,24576,Huairou,HR19,40.73835194,116.6383046,288.0585938,Not Yet,Untreated,Untreated,Tanghekou,1910-250,22.78979,0.9993287,
HH20180349,S3,12/3/20,12067,7130,24576,Huairou,HR19,40.73835194,116.6383046,288.0585938,Not Yet,Untreated,Untreated,Tanghekou,,,,
HH20180349,S3,12/3/20,12067,7130,24576,Huairou,HR19,40.73835194,116.6383046,288.0585938,Not Yet,Untreated,Untreated,Tanghekou,,,,
HH20180350,S3,12/3/20,12067,7130,24576,Huairou,HR19,40.73835194,116.6383046,288.0585938,Not Yet,Untreated,Untreated,Tanghekou,,,,
HH20180488,S3,12/3/20,12067,7130,24576,Huairou,HR19,40.73835194,116.6383046,288.0585938,Not Yet,Untreated,Untreated,Tanghekou,,,,
HH20180770,S3,12/3/20,12067,7130,24576,Huairou,HR19,40.73835194,116.6383046,288.0585938,Not Yet,Untreated,Untreated,Tanghekou,,,,
HH20181046,S3,12/3/20,12067,7130,24576,Huairou,HR19,40.73835194,116.6383046,288.0585938,Not Yet,Untreated,Untreated,Tanghekou,,,,
HH20181112,S3,12/3/20,12067,7130,24576,Huairou,HR19,40.73835194,116.6383046,288.0585938,Not Yet,Untreated,Untreated,Tanghekou,,,,
HH20181115,S3,12/3/20,12067,7130,24576,Huairou,HR19,40.73835194,116.6383046,288.0585938,Not Yet,Untreated,Untreated,Tanghekou,,,,
HH20180476,S3,12/3/20,12064,7130,24576,Huairou,HR24,40.72507286,116.6037399,283.2363281,2019,Treated,Treated in S2,Ximaowan,1910-113,77.74139,0.9993634,
HH20181120,S3,12/3/20,12064,7130,24576,Huairou,HR24,40.72507286,116.6037399,283.2363281,2019,Treated,Treated in S2,Ximaowan,1910-148,NA,NA,
HH20180446,S3,12/3/20,12064,7130,24576,Huairou,HR24,40.72507286,116.6037399,283.2363281,2019,Treated,Treated in S2,Ximaowan,1910-178,74.07124,0.9992824,
HH20180339,S3,12/3/20,12064,7130,24576,Huairou,HR24,40.72507286,116.6037399,283.2363281,2019,Treated,Treated in S2,Ximaowan,1910-251,21.4614,0.9970139,
HH20180334,S3,12/3/20,12064,7130,24576,Huairou,HR24,40.72507286,116.6037399,283.2363281,2019,Treated,Treated in S2,Ximaowan,1910-261,265.2336,0.2254167,
HH20180477,S3,12/3/20,12064,7130,24576,Huairou,HR24,40.72507286,116.6037399,283.2363281,2019,Treated,Treated in S2,Ximaowan,1910-283,6.386587,0.8783218,
HH20180337,S3,12/3/20,12064,7130,24576,Huairou,HR24,40.72507286,116.6037399,283.2363281,2019,Treated,Treated in S2,Ximaowan,,,,
HH20180443,S3,12/3/20,12064,7130,24576,Huairou,HR24,40.72507286,116.6037399,283.2363281,2019,Treated,Treated in S2,Ximaowan,,,,
HH20180445,S3,12/3/20,12064,7130,24576,Huairou,HR24,40.72507286,116.6037399,283.2363281,2019,Treated,Treated in S2,Ximaowan,,,,
HH20180475,S3,12/3/20,12064,7130,24576,Huairou,HR24,40.72507286,116.6037399,283.2363281,2019,Treated,Treated in S2,Ximaowan,,,,
HH20181118,S3,12/3/20,12064,7130,24576,Huairou,HR24,40.72507286,116.6037399,283.2363281,2019,Treated,Treated in S2,Ximaowan,,,,
HH20181121,S3,12/3/20,12064,7130,24576,Huairou,HR24,40.72507286,116.6037399,283.2363281,2019,Treated,Treated in S2,Ximaowan,,,,
HH20180712,S3,11/23/20,12110,7133,24576,Huairou,HR10,40.64328538,116.6330615,288.9337463,2019,Treated,Treated in S2,Xiwanzi,1811-09,NA,NA,
HH20180758,S3,11/23/20,12110,7133,24576,Huairou,HR10,40.64328538,116.6330615,288.9337463,2019,Treated,Treated in S2,Xiwanzi,1910-083,114.4526,0.8861111,
HH20180355,S3,11/23/20,12110,7133,24576,Huairou,HR10,40.64328538,116.6330615,288.9337463,2019,Treated,Treated in S2,Xiwanzi,1910-100,NA,NA,
HH20180296,S3,11/23/20,12110,7133,24576,Huairou,HR10,40.64328538,116.6330615,288.9337463,2019,Treated,Treated in S2,Xiwanzi,1910-114,31.25401,0.9870255,
HH20181012,S3,11/23/20,12110,7133,24576,Huairou,HR10,40.64328538,116.6330615,288.9337463,2019,Treated,Treated in S2,Xiwanzi,1910-121,14.32832,0.2248495,
HH20181015,S3,11/23/20,12110,7133,24576,Huairou,HR10,40.64328538,116.6330615,288.9337463,2019,Treated,Treated in S2,Xiwanzi,1910-304,34.75348,0.9993634,
HH20180748,S3,11/23/20,12110,7133,24576,Huairou,HR10,40.64328538,116.6330615,288.9337463,2019,Treated,Treated in S2,Xiwanzi,,,,
HH20180759,S3,11/23/20,12110,7133,24576,Huairou,HR10,40.64328538,116.6330615,288.9337463,2019,Treated,Treated in S2,Xiwanzi,,,,
HH20180760,S3,11/23/20,12110,7133,24576,Huairou,HR10,40.64328538,116.6330615,288.9337463,2019,Treated,Treated in S2,Xiwanzi,,,,
HH20181014,S3,11/23/20,12110,7133,24576,Huairou,HR10,40.64328538,116.6330615,288.9337463,2019,Treated,Treated in S2,Xiwanzi,,,,
HH20181086,S3,11/23/20,12110,7133,24576,Huairou,HR10,40.64328538,116.6330615,288.9337463,2019,Treated,Treated in S2,Xiwanzi,,,,
HH20181087,S3,11/23/20,12110,7133,24576,Huairou,HR10,40.64328538,116.6330615,288.9337463,2019,Treated,Treated in S2,Xiwanzi,,,,
HH20181042,S3,12/2/20,12124,7133,24576,Huairou,HR18,40.53992599,116.5150808,664.6279297,Not Yet,Untreated,Untreated,Yangshuxia,1811-03,28.60072,0.9992593,
HH20180971,S3,12/2/20,12124,7133,24576,Huairou,HR18,40.53992599,116.5150808,664.6279297,Not Yet,Untreated,Untreated,Yangshuxia,1811-30,109.1182,0.9993056,
HH20180973,S3,12/2/20,12124,7133,24576,Huairou,HR18,40.53992599,116.5150808,664.6279297,Not Yet,Untreated,Untreated,Yangshuxia,1811-37,90.59882,0.996956,
HH20181043,S3,12/2/20,12124,7133,24576,Huairou,HR18,40.53992599,116.5150808,664.6279297,Not Yet,Untreated,Untreated,Yangshuxia,1910-025,21.92367,0.9993981,
HH20181062,S3,12/2/20,12124,7133,24576,Huairou,HR18,40.53992599,116.5150808,664.6279297,Not Yet,Untreated,Untreated,Yangshuxia,1910-026,151.3844,0.5202778,
HH20180764,S3,12/2/20,12124,7133,24576,Huairou,HR18,40.53992599,116.5150808,664.6279297,Not Yet,Untreated,Untreated,Yangshuxia,1910-215,NA,NA,
HH20180765,S3,12/2/20,12124,7133,24576,Huairou,HR18,40.53992599,116.5150808,664.6279297,Not Yet,Untreated,Untreated,Yangshuxia,,,,
HH20180766,S3,12/2/20,12124,7133,24576,Huairou,HR18,40.53992599,116.5150808,664.6279297,Not Yet,Untreated,Untreated,Yangshuxia,,,,
HH20180972,S3,12/2/20,12124,7133,24576,Huairou,HR18,40.53992599,116.5150808,664.6279297,Not Yet,Untreated,Untreated,Yangshuxia,,,,
HH20180974,S3,12/2/20,12124,7133,24576,Huairou,HR18,40.53992599,116.5150808,664.6279297,Not Yet,Untreated,Untreated,Yangshuxia,,,,
HH20181063,S3,12/2/20,12124,7133,24576,Huairou,HR18,40.53992599,116.5150808,664.6279297,Not Yet,Untreated,Untreated,Yangshuxia,,,,
HH20181066,S3,12/2/20,12124,7133,24576,Huairou,HR18,40.53992599,116.5150808,664.6279297,Not Yet,Untreated,Untreated,Yangshuxia,,,,
HH20180772,S3,12/5/20,12060,7130,24576,Huairou,HR20,40.77851859,116.5860722,354.5823975,Not Yet,Untreated,Untreated,Yinhegou,1811-54,81.06074,0.9987963,
HH20181145,S3,12/5/20,12060,7130,24576,Huairou,HR20,40.77851859,116.5860722,354.5823975,Not Yet,Untreated,Untreated,Yinhegou,1910-159,69.59886,0.9991667,
HH20180490,S3,12/5/20,12060,7130,24576,Huairou,HR20,40.77851859,116.5860722,354.5823975,Not Yet,Untreated,Untreated,Yinhegou,1910-190,37.74963,0.8742014,
HH20181084,S3,12/5/20,12060,7130,24576,Huairou,HR20,40.77851859,116.5860722,354.5823975,Not Yet,Untreated,Untreated,Yinhegou,1910-230,NA,NA,
HH20181173,S3,12/5/20,12060,7130,24576,Huairou,HR20,40.77851859,116.5860722,354.5823975,Not Yet,Untreated,Untreated,Yinhegou,1910-240,31.68105,0.9978125,
HH20181149,S3,12/5/20,12060,7130,24576,Huairou,HR20,40.77851859,116.5860722,354.5823975,Not Yet,Untreated,Untreated,Yinhegou,1910-323,57.30117,0.004895833,
HH20180493,S3,12/5/20,12060,7130,24576,Huairou,HR20,40.77851859,116.5860722,354.5823975,Not Yet,Untreated,Untreated,Yinhegou,,,,
HH20180771,S3,12/5/20,12060,7130,24576,Huairou,HR20,40.77851859,116.5860722,354.5823975,Not Yet,Untreated,Untreated,Yinhegou,,,,
HH20180773,S3,12/5/20,12060,7130,24576,Huairou,HR20,40.77851859,116.5860722,354.5823975,Not Yet,Untreated,Untreated,Yinhegou,,,,
HH20181146,S3,12/5/20,12060,7130,24576,Huairou,HR20,40.77851859,116.5860722,354.5823975,Not Yet,Untreated,Untreated,Yinhegou,,,,
HH20181171,S3,12/5/20,12060,7130,24576,Huairou,HR20,40.77851859,116.5860722,354.5823975,Not Yet,Untreated,Untreated,Yinhegou,,,,
HH20181172,S3,12/5/20,12060,7130,24576,Huairou,HR20,40.77851859,116.5860722,354.5823975,Not Yet,Untreated,Untreated,Yinhegou,,,,
HH20180295,S3,12/25/20,14265,7033,38376,Mentougou,MTG1,40.00632768,115.9374397,222.1682739,Not Yet,Untreated,Untreated,Anjiazhuang,1910-018,38.92601,0.999375,
HH20180113,S3,12/25/20,14265,7033,38376,Mentougou,MTG1,40.00632768,115.9374397,222.1682739,Not Yet,Untreated,Untreated,Anjiazhuang,1910-058,NA,NA,
HH20180157,S3,12/25/20,14265,7033,38376,Mentougou,MTG1,40.00632768,115.9374397,222.1682739,Not Yet,Untreated,Untreated,Anjiazhuang,1910-064,39.87286,0.9993287,
HH20180216,S3,12/25/20,14265,7033,38376,Mentougou,MTG1,40.00632768,115.9374397,222.1682739,Not Yet,Untreated,Untreated,Anjiazhuang,1910-073,11.93434,0.9925694,
HH20180167,S3,12/25/20,14265,7033,38376,Mentougou,MTG1,40.00632768,115.9374397,222.1682739,Not Yet,Untreated,Untreated,Anjiazhuang,1910-084,72.18746,0.879456,
HH20180223,S3,12/25/20,14265,7033,38376,Mentougou,MTG1,40.00632768,115.9374397,222.1682739,Not Yet,Untreated,Untreated,Anjiazhuang,1910-140,47.48732,0.9993403,
HH20180137,S3,12/25/20,14265,7033,38376,Mentougou,MTG1,40.00632768,115.9374397,222.1682739,Not Yet,Untreated,Untreated,Anjiazhuang,,,,
HH20180147,S3,12/25/20,14265,7033,38376,Mentougou,MTG1,40.00632768,115.9374397,222.1682739,Not Yet,Untreated,Untreated,Anjiazhuang,,,,
