"ptc_key","wave","hh_id","ptc_id","outdoor_temp_idw","outdoor_dew_idw","outdoor_RH"
"PT20181112004",4,"HH20181112","PT2018111200",-3.5530262189781,-16.9333333333333,34.6987014928977
"PT20181113001",1,"HH20181113","PT2018111300",-2.57440431067961,-18.9099514563107,27.2985309211931
"PT20181113002",2,"HH20181113","PT2018111300",-1.87676308711217,-13.6124105011933,40.3101260839039
"PT20181113004",4,"HH20181113","PT2018111300",-3.5607157189781,-16.9333333333333,34.7186354296904
"PT20181114001",1,"HH20181114","PT2018111400",-2.70066031067961,-18.9099514563107,27.5551884515106
"PT20181114002",2,"HH20181114","PT2018111400",-1.99402958711217,-13.6124105011933,40.6599598839542
"PT20181114004",4,"HH20181114","PT2018111400",-3.6886097189781,-16.9333333333333,35.052056371748
"PT20181115001",1,"HH20181115","PT2018111500",-2.56027331067961,-18.9099514563107,27.2699707797454
"PT20181115002",2,"HH20181115","PT2018111500",-1.85873208711217,-13.6124105011933,40.2566329734496
"PT20181115004",4,"HH20181115","PT2018111500",-3.5549502189781,-16.9333333333333,34.703687995769
"PT20181116001",1,"HH20181116","PT2018111600",-2.60624781067961,-18.9099514563107,27.3630118051987
"PT20181116002",2,"HH20181116","PT2018111600",-1.91070608711217,-13.6124105011933,40.4110405055004
"PT20181116004",4,"HH20181116","PT2018111600",-3.6020622189781,-16.9333333333333,34.8260388856842
"PT20181117001",1,"HH20181117","PT2018111700",-2.60631931067961,-18.9099514563107,27.3631567782345
"PT20181118001",1,"HH20181118","PT2018111800",-2.06720329239173,-18.6192460374177,26.9530228875969
"PT20181118002",2,"HH20181118","PT2018111800",-1.25942578993664,-13.2496492622779,39.6751648704668
"PT20181118044",4,"HH20181118","PT2018111804",-2.93271710750096,-16.5206729764402,34.2952203868637
"PT20181119001",1,"HH20181119","PT2018111900",-2.04755423522833,-18.6197348084428,26.9128676612525
"PT20181119012",2,"HH20181119","PT2018111901",-1.22890793066204,-13.2496820944401,39.5864466006862
"PT20181119014",4,"HH20181119","PT2018111901",-2.91502281066199,-16.5214345588477,34.247987580406
"PT20181120001",1,"HH20181120","PT2018112000",-2.04325332491744,-18.6189069243328,26.9062263425889
"PT20181120002",2,"HH20181120","PT2018112000",-1.23840827175052,-13.2493208701277,39.6151692977197
"PT20181120004",4,"HH20181120","PT2018112000",-2.90988382544905,-16.5208518992797,34.2365805687246
"PT20181121001",1,"HH20181121","PT2018112100",-2.03747761800842,-18.6195367485826,26.8933268888236
"PT20181121002",2,"HH20181121","PT2018112100",-1.2320396357964,-13.2497804529357,39.595213830581
"PT20181121004",4,"HH20181121","PT2018112100",-2.89415979325608,-16.5198470431876,34.1994838108914
"PT20181122001",1,"HH20181122","PT2018112200",-2.02539836831247,-18.6196051123035,26.8692246572666
"PT20181122002",2,"HH20181122","PT2018112200",-1.21956318156864,-13.2499562753234,39.5584770793637
"PT20181122004",4,"HH20181122","PT2018112200",-2.90419283331376,-16.5213608190686,34.220655922057
"PT20181123001",1,"HH20181123","PT2018112300",-1.61869680948865,-18.7809942959571,25.7209146977601
"PT20181123002",2,"HH20181123","PT2018112300",-1.14743249480116,-12.5704009120225,41.5734994623293
"PT20181124001",1,"HH20181124","PT2018112400",-1.59797492261177,-18.7810467458765,25.6816615289016
"PT20181124002",2,"HH20181124","PT2018112400",-1.13355008963822,-12.5708781228772,41.5296734526797
"PT20181124004",4,"HH20181124","PT2018112400",-2.70938743011371,-16.383007820002,34.1210130964101
"PT20181125001",1,"HH20181125","PT2018112500",-1.58165171827819,-18.7812274311306,25.6504831367657
"PT20181125002",2,"HH20181125","PT2018112500",-1.10981226741155,-12.5721099346592,41.4534624836018
"PT20181126001",1,"HH20181126","PT2018112600",-1.57034825572707,-18.7813038777521,25.6290236517119
"PT20181126002",2,"HH20181126","PT2018112600",-1.09373485618469,-12.5731093981949,41.4013814471673
"PT20181126004",4,"HH20181126","PT2018112600",-2.67083311307004,-16.384209543662,34.0201963339482
"PT20181127001",1,"HH20181127","PT2018112700",-1.58122851595207,-18.7812992615477,25.649528658828
"PT20181128001",1,"HH20181128","PT2018112800",-1.96823179790154,-18.7727757009478,26.4096809250742
"PT20181129001",1,"HH20181129","PT2018112900",-1.95124997538069,-18.7728508507207,26.3764782493609
"PT20181129002",2,"HH20181129","PT2018112900",-1.50052114500056,-12.5045963309125,42.890705637565
"PT20181130001",1,"HH20181130","PT2018113000",-1.97431622781619,-18.7727802130473,26.4215176948992
"PT20181130002",2,"HH20181130","PT2018113000",-1.52355697997042,-12.5040435822776,42.9652314355122
"PT20181131001",1,"HH20181131","PT2018113100",-2.17278853921848,-18.7805878448413,26.7933985859649
"PT20181131002",2,"HH20181131","PT2018113100",-1.71956169095953,-12.5669583280163,43.3681200308104
"PT20181131004",4,"HH20181131","PT2018113100",-3.2977831286471,-16.3809360483127,35.6529035546676
"PT20181132001",1,"HH20181132","PT2018113200",-2.01239352708369,-18.7781940274333,26.4835777267727
"PT20181132002",2,"HH20181132","PT2018113200",-1.50633083588084,-12.5485092997149,42.7573748944327
"PT20181132004",4,"HH20181132","PT2018113200",-3.11455545590918,-16.3708504855754,35.1993061800419
"PT20181133001",1,"HH20181133","PT2018113300",0.75922935888078,-17.5900243309002,23.9303620354351
"PT20181133004",4,"HH20181133","PT2018113300",0.35037347560976,-15.0607317073171,30.430883230721
"PT20181134001",1,"HH20181134","PT2018113400",0.764786858880781,-17.5900243309002,23.9207796397691
"PT20181134002",2,"HH20181134","PT2018113400",1.95968236396182,-11.9646778042959,34.8690998028989
"PT20181134004",4,"HH20181134","PT2018113400",0.34197547560976,-15.0607317073171,30.4493689935828
"PT20181135001",1,"HH20181135","PT2018113500",0.77320435888078,-17.5900243309002,23.9062740905937
"PT20181135002",2,"HH20181135","PT2018113500",1.97116786396182,-11.9646778042959,34.8405325710793
"PT20181135004",4,"HH20181135","PT2018113500",0.35221947560976,-15.0607317073171,30.4268214725481
"PT20181135012",2,"HH20181135","PT2018113501",1.97116786396182,-11.9646778042959,34.8405325710793
"PT20181136001",1,"HH20181136","PT2018113600",-2.61237731067961,-18.9099514563107,27.375443051357
"PT20181136004",4,"HH20181136","PT2018113600",-3.6087312189781,-16.9333333333333,34.8433971405059
"PT20181136012",2,"HH20181136","PT2018113601",-1.91688758711217,-13.6124105011933,40.429448686258
"PT20181137001",1,"HH20181137","PT2018113700",-2.41017531067961,-18.9099514563107,26.9686507213392
"PT20181137002",2,"HH20181137","PT2018113700",-1.71468558711217,-13.6124105011933,39.8321106275621
"PT20181137004",4,"HH20181137","PT2018113700",-3.3997692189781,-16.9333333333333,34.3040468337063
"PT20181137012",2,"HH20181137","PT2018113701",-1.71468558711217,-13.6124105011933,39.8321106275621
"PT20181138001",1,"HH20181138","PT2018113800",-2.74276081067961,-18.9099514563107,27.6413675850863
"PT20181138002",2,"HH20181138","PT2018113800",-2.06203908711217,-13.6124105011933,40.8643951089911
"PT20181138004",4,"HH20181138","PT2018113800",-3.7415327189781,-16.9333333333333,35.1910672280453
"PT20181139001",1,"HH20181139","PT2018113900",-2.72318931067961,-18.9099514563107,27.6012677692592
"PT20181139002",2,"HH20181139","PT2018113900",-2.02543108711217,-13.6124105011933,40.7542104390284
"PT20181139004",4,"HH20181139","PT2018113900",-3.7142457189781,-16.9333333333333,35.1193171058133
"PT20181140001",1,"HH20181140","PT2018114000",-2.74827931067961,-18.9099514563107,27.6526860823073
"PT20181140002",2,"HH20181140","PT2018114000",-2.04225958711217,-13.6124105011933,40.8048206361881
"PT20181140004",4,"HH20181140","PT2018114000",-3.7431772189781,-16.9333333333333,35.1953965816767
"PT20181141001",1,"HH20181141","PT2018114100",-2.45475881067961,-18.9099514563107,27.0577631657915
"PT20181141004",4,"HH20181141","PT2018114100",-3.4327177189781,-16.9333333333333,34.3884700711976
"PT20181142001",1,"HH20181142","PT2018114200",-2.46769381067961,-18.9099514563107,27.083678600001
"PT20181142002",2,"HH20181142","PT2018114200",-1.77257458711217,-13.6124105011933,40.0021148951369
"PT20181142004",4,"HH20181142","PT2018114200",-3.4272902189781,-16.9333333333333,34.3745474253768
"PT20181143001",1,"HH20181143","PT2018114300",-2.60585781067961,-18.9099514563107,27.3622210582237
"PT20181143004",4,"HH20181143","PT2018114300",-3.6033557189781,-16.9333333333333,34.8294048910357
"PT20181144001",1,"HH20181144","PT2018114400",-2.63010281067961,-18.9099514563107,27.4114275211424
"PT20181144002",2,"HH20181144","PT2018114400",-1.91133008711217,-13.6124105011933,40.4128983213447
"PT20181144012",2,"HH20181144","PT2018114401",-1.91133008711217,-13.6124105011933,40.4128983213447
"PT20181144014",4,"HH20181144","PT2018114401",-3.6126247189781,-16.9333333333333,34.8535356954108
"PT20181145001",1,"HH20181145","PT2018114500",-2.97564931067961,-18.9099514563107,28.1235358332194
"PT20181145002",2,"HH20181145","PT2018114500",-2.28310408711217,-13.6124105011933,41.536852795362
"PT20181145004",4,"HH20181145","PT2018114500",-3.9727247189781,-16.9333333333333,35.805559619511
"PT20181146001",1,"HH20181146","PT2018114600",-2.97674781067961,-18.9099514563107,28.1258321999019
"PT20181146002",2,"HH20181146","PT2018114600",-2.28665308711217,-13.6124105011933,41.5477484255544
"PT20181146044",4,"HH20181146","PT2018114604",-3.9841907189781,-16.9333333333333,35.8363444299147
"PT20181147001",1,"HH20181147","PT2018114700",-2.43893781067961,-18.9099514563107,27.0261030881585
"PT20181147002",2,"HH20181147","PT2018114700",-1.71655758711217,-13.6124105011933,39.8375955886825
"PT20181147004",4,"HH20181147","PT2018114700",-3.4296432189781,-16.9333333333333,34.3805825811444
"PT20181148001",1,"HH20181148","PT2018114800",-2.94894081067961,-18.9099514563107,28.0677669839723
"PT20181148002",2,"HH20181148","PT2018114800",-2.25837158711217,-13.6124105011933,41.4610108237563
"PT20181148004",4,"HH20181148","PT2018114800",-3.9531012189781,-16.9333333333333,35.7529411029569
"PT20181149001",1,"HH20181149","PT2018114900",-2.92478681067961,-18.9099514563107,28.0174379634264
"PT20181149002",2,"HH20181149","PT2018114900",-2.23135108711217,-13.6124105011933,41.3783287571615
"PT20181149011",1,"HH20181149","PT2018114901",-2.92478681067961,-18.9099514563107,28.0174379634264
"PT20181149014",4,"HH20181149","PT2018114901",-3.9208612189781,-16.9333333333333,35.6666791813044
"PT20181150001",1,"HH20181150","PT2018115000",-1.86739419089722,-18.5291014767865,26.7633091223978
"PT20181150002",2,"HH20181150","PT2018115000",-1.03581404479475,-13.1388847128878,39.3830810587009
"PT20181150004",4,"HH20181150","PT2018115000",-2.69915149201485,-16.3932810130404,34.0659273006455
"PT20181151001",1,"HH20181151","PT2018115100",-2.49960881067961,-18.9099514563107,27.1477388818192
"PT20181151002",2,"HH20181151","PT2018115100",-1.80723258711217,-13.6124105011933,40.104282299318
"PT20181151004",4,"HH20181151","PT2018115100",-3.5186347189781,-16.9333333333333,34.6097020052691
"PT20181152001",1,"HH20181152","PT2018115200",-2.51197831067961,-18.9099514563107,27.1726124378886
"PT20181152002",2,"HH20181152","PT2018115200",-1.81705408711217,-13.6124105011933,40.1332876112029
"PT20181153001",1,"HH20181153","PT2018115300",-0.0869016411192194,-17.5900243309002,25.4404222494273
"PT20181153002",2,"HH20181153","PT2018115300",1.11581986396182,-11.9646778042959,37.0411746590297
"PT20181153004",4,"HH20181153","PT2018115300",-0.49713552439024,-15.0607317073171,32.3610567945083
"PT20181154001",1,"HH20181154","PT2018115400",0.58458802880649,-17.5875211067866,24.2387855266574
"PT20181154002",2,"HH20181154","PT2018115400",2.29312842971656,-12.7427597870706,31.9830616550094
"PT20181155001",1,"HH20181155","PT2018115500",0.82965580286741,-17.5874478721278,23.8144166484565
"PT20181155002",2,"HH20181155","PT2018115500",2.40677838408807,-12.7657891273895,31.6665711356028
"PT20181155004",4,"HH20181155","PT2018115500",0.56818124828664,-15.1612365904445,29.7085646204927
"PT20181156001",1,"HH20181156","PT2018115600",0.72445435888078,-17.5900243309002,23.9904192217853
"PT20181156002",2,"HH20181156","PT2018115600",1.91918086396182,-11.9646778042959,34.9700453961558
"PT20181156004",4,"HH20181156","PT2018115600",0.30635547560976,-15.0607317073171,30.5279152301614
"PT20181157001",1,"HH20181157","PT2018115700",0.56217535888078,-17.5900243309002,24.2729071942774
"PT20181157002",2,"HH20181157","PT2018115700",1.75726586396182,-11.9646778042959,35.3768668851026
"PT20181157004",4,"HH20181157","PT2018115700",0.15075847560976,-15.0607317073171,30.8736804125794
"PT20181158001",1,"HH20181158","PT2018115800",0.680912912921743,-17.587483851344,24.0710061318057
"PT20181159001",1,"HH20181159","PT2018115900",0.708795194864602,-17.587445220979,24.0227386595618
"PT20181159002",2,"HH20181159","PT2018115900",2.2710094634389,-12.7667276325692,31.9714969937184
"PT20181159004",4,"HH20181159","PT2018115900",0.515072147615724,-15.1611319134615,29.8229525298369
"PT20181160001",1,"HH20181160","PT2018116000",0.730079888986435,-17.5875084946117,23.9857774459882
"PT20181160002",2,"HH20181160","PT2018116000",2.27755273441645,-12.7467921803003,32.0081109882921
"PT20181160004",4,"HH20181160","PT2018116000",0.461895248541602,-15.1588535963403,29.9433459606743
"PT20181161001",1,"HH20181161","PT2018116100",0.71104485888078,-17.5900243309002,24.0136225551212
"PT20181161002",2,"HH20181161","PT2018116100",1.90816986396182,-11.9646778042959,34.9975453919074
"PT20181161004",4,"HH20181161","PT2018116100",0.29774947560976,-15.0607317073171,30.5469262856506
"PT20181162001",1,"HH20181162","PT2018116200",0.57210085888078,-17.5900243309002,24.2555233633865
"PT20181162002",2,"HH20181162","PT2018116200",1.76162086396182,-11.9646778042959,35.3658559054099
"PT20181163001",1,"HH20181163","PT2018116300",0.82073235888078,-17.5900243309002,23.8245545569279
"PT20181163002",2,"HH20181163","PT2018116300",2.02241386396182,-11.9646778042959,34.7133887067134
"PT20181164001",1,"HH20181164","PT2018116400",0.84050535888078,-17.5900243309002,23.790648595699
"PT20181164002",2,"HH20181164","PT2018116400",2.03804636396182,-11.9646778042959,34.674706688145
"PT20181165001",1,"HH20181165","PT2018116500",0.83218535888078,-17.5900243309002,23.8049088497012
"PT20181165011",1,"HH20181165","PT2018116501",0.83218535888078,-17.5900243309002,23.8049088497012
"PT20181165012",2,"HH20181165","PT2018116501",2.03059736396182,-11.9646778042959,34.6931329568799
"PT20181165014",4,"HH20181165","PT2018116501",0.41647847560976,-15.0607317073171,30.2858078455908
"PT20181166001",1,"HH20181166","PT2018116600",0.59165935888078,-17.5900243309002,24.2213085631666
"PT20181166004",4,"HH20181166","PT2018116600",0.16557197560976,-15.0607317073171,30.8405749674161
"PT20181167001",1,"HH20181167","PT2018116700",0.71727185888078,-17.5900243309002,24.0028444632668
"PT20181167002",2,"HH20181167","PT2018116700",1.90989236396182,-11.9646778042959,34.993241854889
"PT20181167004",4,"HH20181167","PT2018116700",0.29582547560976,-15.0607317073171,30.551178294411
"PT20181168001",1,"HH20181168","PT2018116800",0.70667035888078,-17.5900243309002,24.0211974444759
"PT20181168002",2,"HH20181168","PT2018116800",1.90379536396182,-11.9646778042959,35.0084774030853
"PT20181168004",4,"HH20181168","PT2018116800",0.28784997560976,-15.0607317073171,30.5688110501602
"PT20181169001",1,"HH20181169","PT2018116900",0.72592985888078,-17.5900243309002,23.9878675932339
"PT20181169002",2,"HH20181169","PT2018116900",1.92305486396182,-11.9646778042959,34.9603758000604
"PT20181169004",4,"HH20181169","PT2018116900",0.30502947560976,-15.0607317073171,30.5308435671674
"PT20181170001",1,"HH20181170","PT2018117000",-2.67958081067961,-18.9099514563107,27.512151313408
"PT20181170002",2,"HH20181170","PT2018117000",-1.96637208711217,-13.6124105011933,40.5771476444283
"PT20181170004",4,"HH20181170","PT2018117000",-3.6515467189781,-16.9333333333333,34.9550678671811
"PT20181171001",1,"HH20181171","PT2018117100",-2.79764681067961,-18.9099514563107,27.7541689322004
"PT20181171002",2,"HH20181171","PT2018117100",-2.09986908711217,-13.6124105011933,40.9786061330574
"PT20181171044",4,"HH20181171","PT2018117104",-3.7920507189781,-16.9333333333333,35.3243329179337
"PT20181172001",1,"HH20181172","PT2018117200",-2.79593081067961,-18.9099514563107,27.7506344769304
"PT20181172002",2,"HH20181172","PT2018117200",-2.12259308711217,-13.6124105011933,41.0473819430469
"PT20181172004",4,"HH20181172","PT2018117200",-3.8126687189781,-16.9333333333333,35.3788840151847
"PT20181173001",1,"HH20181173","PT2018117300",-2.80829381067961,-18.9099514563107,27.7761098137358
"PT20181173002",2,"HH20181173","PT2018117300",-2.11797808711217,-13.6124105011933,41.0334039308772
"PT20181173004",4,"HH20181173","PT2018117300",-3.7836852189781,-16.9333333333333,35.3022261531277
"PT20181174001",1,"HH20181174","PT2018117400",-2.98370931067961,-18.9099514563107,28.1403897630596
"PT20181174002",2,"HH20181174","PT2018117400",-2.27208658711217,-13.6124105011933,41.5030486934236
"PT20181174004",4,"HH20181174","PT2018117400",-3.9953967189781,-16.9333333333333,35.8664596036818
"PT20181175001",1,"HH20181175","PT2018117500",-2.41205381067961,-18.9099514563107,26.9723988281509
"PT20181175002",2,"HH20181175","PT2018117500",-1.71656408711217,-13.6124105011933,39.8376146351504
"PT20181175004",4,"HH20181175","PT2018117500",-3.4386847189781,-16.9333333333333,34.4037838808768
"PT20181176001",1,"HH20181176","PT2018117600",-2.47449281067961,-18.9099514563107,27.0973115507928
"PT20181176002",2,"HH20181176","PT2018117600",-1.80519158711217,-13.6124105011933,40.0982576504511
"PT20181176004",4,"HH20181176","PT2018117600",-3.4416747189781,-16.9333333333333,34.4114603189807
"PT20181177001",1,"HH20181177","PT2018117700",-2.46142131067961,-18.9099514563107,27.0711081214248
"PT20181177002",2,"HH20181177","PT2018117700",-1.76593158711217,-13.6124105011933,39.9825652622895
"PT20181178001",1,"HH20181178","PT2018117800",-2.41225531067961,-18.9099514563107,26.9728009086197
"PT20181178002",2,"HH20181178","PT2018117800",-1.76981208711217,-13.6124105011933,39.9939838639411
"PT20181178004",4,"HH20181178","PT2018117800",-3.4573267189781,-16.9333333333333,34.4516758946199
"PT20181179001",1,"HH20181179","PT2018117900",-2.70574981067961,-18.9099514563107,27.5655906902604
"PT20181179002",2,"HH20181179","PT2018117900",-2.00649658711217,-13.6124105011933,40.6973501114028
"PT20181179004",4,"HH20181179","PT2018117900",-3.7011417189781,-16.9333333333333,35.0849184557407
"PT20181180001",1,"HH20181180","PT2018118000",-2.70548331067961,-18.9099514563107,27.5650458925272
"PT20181180002",2,"HH20181180","PT2018118000",-2.00999358711217,-13.6124105011933,40.7078449584173
"PT20181181001",1,"HH20181181","PT2018118100",-2.81127081067961,-18.9099514563107,27.7822481383456
"PT20181181002",2,"HH20181181","PT2018118100",-2.10826708711217,-13.6124105011933,41.0040083347918
"PT20181181004",4,"HH20181181","PT2018118100",-3.7970492189781,-16.9333333333333,35.3375493554048
"PT20181182001",1,"HH20181182","PT2018118200",-2.87558831067961,-18.9099514563107,27.9152345252277
"PT20181182002",2,"HH20181182","PT2018118200",-2.17543808711217,-13.6124105011933,41.207818197309
"PT20181182044",4,"HH20181182","PT2018118204",-3.8631087189781,-16.9333333333333,35.5127333819703
"PT20181183001",1,"HH20181183","PT2018118300",-2.70352681067961,-18.9099514563107,27.5610466465596
"PT20181183002",2,"HH20181183","PT2018118300",-2.01082558711217,-13.6124105011933,40.7103423170639
"PT20181183004",4,"HH20181183","PT2018118300",-3.6976317189781,-16.9333333333333,35.0757108931975
"PT20181184001",1,"HH20181184","PT2018118400",-2.93175481067961,-18.9099514563107,28.0319466840162
"PT20181184002",2,"HH20181184","PT2018118400",-2.23626508711217,-13.6124105011933,41.3933518208134
"PT20181185001",1,"HH20181185","PT2018118500",-2.92010031067961,-18.9099514563107,28.0076844634431
"PT20181185002",2,"HH20181185","PT2018118500",-2.22617058711217,-13.6124105011933,41.3624975180691
"PT20181185004",4,"HH20181185","PT2018118500",-3.9145367189781,-16.9333333333333,35.6497843946334
"PT20181186001",1,"HH20181186","PT2018118600",-2.94028281067961,-18.9099514563107,28.0497149977766
"PT20181186002",2,"HH20181186","PT2018118600",-2.24385058711217,-13.6124105011933,41.4165540986328
"PT20181186004",4,"HH20181186","PT2018118600",-3.9378262189781,-16.9333333333333,35.7120421630706
"PT20181187001",1,"HH20181187","PT2018118700",-2.94066631067961,-18.9099514563107,28.0505143244177
"PT20181187002",2,"HH20181187","PT2018118700",-2.24497508711217,-13.6124105011933,41.419994913423
"PT20181188001",1,"HH20181188","PT2018118800",-1.77739522640887,-18.7754957208198,26.0350561321746
"PT20181189001",1,"HH20181189","PT2018118900",-1.88825576440138,-18.7751036521587,26.2493037220812
"PT20181190001",1,"HH20181190","PT2018119000",-1.89351842583373,-18.7751509107148,26.2593755710955
"PT20181190002",2,"HH20181190","PT2018119000",-1.43241434917892,-12.5231847400855,42.612926124441
"PT20181190044",4,"HH20181190","PT2018119004",-3.00720336140453,-16.3578850149321,34.9571264708023
"PT20181191001",1,"HH20181191","PT2018119100",-1.7763751980239,-18.7768891626222,26.0300124612246
"PT20181191002",2,"HH20181191","PT2018119100",-1.30223793111426,-12.5390074664712,42.154214350165
"PT20181191012",2,"HH20181191","PT2018119101",-1.30223793111426,-12.5390074664712,42.154214350165
"PT20181192001",1,"HH20181192","PT2018119200",-1.75106324313791,-18.776032780561,25.9834710269617
"PT20181192002",2,"HH20181192","PT2018119200",-1.29229070072609,-12.5304207831564,42.1526604373917
"PT20181193001",1,"HH20181193","PT2018119300",-1.74880035365562,-18.7759494961895,25.9793296470506
"PT20181193002",2,"HH20181193","PT2018119300",-1.28472684344459,-12.5295436110369,42.1322773713574
"PT20181195001",1,"HH20181195","PT2018119500",-1.73626595165586,-18.7769685376529,25.953131032355
"PT20181195002",2,"HH20181195","PT2018119500",-1.27247325592719,-12.5378540154146,42.0662647356494
"PT20181195004",4,"HH20181195","PT2018119500",-2.84483730802563,-16.3655783945478,34.5158161201499
"PT20181196001",1,"HH20181196","PT2018119600",-1.76456383853449,-18.7754846713557,26.0105091541705
"PT20181196002",2,"HH20181196","PT2018119600",-1.30327071538932,-12.5258475571973,42.2021558550816
"PT20181196004",4,"HH20181196","PT2018119600",-2.87385321991238,-16.3592688408376,34.6084635171037
"PT20181197001",1,"HH20181197","PT2018119700",0.72630035888078,-17.5900243309002,23.9872269234146
"PT20181197002",2,"HH20181197","PT2018119700",1.92342536396182,-11.9646778042959,34.9594511793685
"PT20181198001",1,"HH20181198","PT2018119800",-1.75244353251004,-18.7770708688402,25.9838124819308
"PT20181199001",1,"HH20181199","PT2018119900",0.72930985888078,-17.5900243309002,23.982023592199
"PT20181199002",2,"HH20181199","PT2018119900",1.92643486396182,-11.9646778042959,34.9519416735296
"PT20181199004",4,"HH20181199","PT2018119900",0.30770747560976,-15.0607317073171,30.5249297968191
"PT20181200001",1,"HH20181200","PT2018120000",-1.7536880804809,-18.7770937311756,25.9861413154769
"PT20181200002",2,"HH20181200","PT2018120000",-1.31966974344134,-12.5385329138499,42.209731931373
"PT20181200004",4,"HH20181200","PT2018120000",-2.90123542643993,-16.3659111766028,34.659722676003
"PT20181200012",2,"HH20181200","PT2018120001",-1.31966974344134,-12.5385329138499,42.209731931373
"PT20181201001",1,"HH20181201","PT2018120100",-2.42098481067961,-18.9099514563107,26.9902264749368
"PT20181201002",2,"HH20181201","PT2018120100",-1.71768858711217,-13.6124105011933,39.8409098266036
"PT20181201004",4,"HH20181201","PT2018120100",-3.4122817189781,-16.9333333333333,34.3360801751061
"PT20190101002",2,"HH20190101","PT2019010100",2.00813986396182,-11.9646778042959,34.748751175938
"PT20190101004",4,"HH20190101","PT2019010100",0.39049797560976,-15.0607317073171,30.3427331101202
"PT20190102002",2,"HH20190102","PT2019010200",-1.91647339103042,-12.586950370849,43.9304690855558
"PT20190102044",4,"HH20190102","PT2019010204",-3.48883510384549,-16.3914855819172,36.1327969441263
"PT20190103002",2,"HH20190103","PT2019010300",-1.50046862866286,-12.5037017987367,42.8936327086876
"PT20190103004",4,"HH20190103","PT2019010300",-3.06543697506303,-16.3475124172442,35.1392088990651
"PT20190104002",2,"HH20190104","PT2019010400",-1.1192242924582,-12.5717706082045,41.4831628657193
"PT20190104004",4,"HH20190104","PT2019010400",-2.69461802303686,-16.3834074597083,34.0825257647891
"PT20190107002",2,"HH20190107","PT2019010700",-1.31222696124115,-12.5269884122928,42.2259888297378
"PT20190107004",4,"HH20190107","PT2019010700",-2.87846516838622,-16.3597171251684,34.6190256055696
"PT20190109002",2,"HH20190109","PT2019010900",1.97370286396182,-11.9646778042959,34.8342309236962
"PT20190109004",4,"HH20190109","PT2019010900",0.35606097560976,-15.0607317073171,30.4183709463281
"PT20190110002",2,"HH20190110","PT2019011000",1.96510986396182,-11.9646778042959,34.8555970386743
"PT20190110004",4,"HH20190110","PT2019011000",0.36265847560976,-15.0607317073171,30.4038638736127
"PT20190111002",2,"HH20190111","PT2019011100",-1.55325048727889,-12.5489085359962,42.9035814858052
"PT20190111044",4,"HH20190111","PT2019011104",-3.10312123904338,-16.3714332554416,35.1676617509432
"PT20190112002",2,"HH20190112","PT2019011200",1.62038886396182,-11.9646778042959,35.7248947623955
"PT20190114002",2,"HH20190114","PT2019011400",-3.07811606319815,-12.9400637889579,46.5293453213066
"PT20190114004",4,"HH20190114","PT2019011400",-4.73871205111685,-16.1688547809897,40.4285348540508
"PT20190115002",2,"HH20190115","PT2019011500",-1.3127319131831,-12.5229860340186,42.2411787090596
"PT20190117002",2,"HH20190117","PT2019011700",-1.43820468773361,-12.5395151124867,42.5749489419149
"PT20190117044",4,"HH20190117","PT2019011704",-3.01054880361234,-16.3664362134422,34.9409048674785
"PT20190118002",2,"HH20190118","PT2019011800",-1.44877409520531,-12.5405362426549,42.6044781288913
"PT20190118004",4,"HH20190118","PT2019011800",-3.02633741501567,-16.3670336198446,34.9802056520377
"PT20190119002",2,"HH20190119","PT2019011900",-1.55259689327489,-12.5480787832979,42.9043920931471
"PT20190119004",4,"HH20190119","PT2019011900",-3.12589483422155,-16.3709610910488,35.2286967062157
"PT20190120002",2,"HH20190120","PT2019012000",-1.116467091986,-12.5723568781949,41.4728314452895
"PT20190120004",4,"HH20190120","PT2019012000",-2.69267855900842,-16.3837660416202,34.0766055554965
"PT20190121002",2,"HH20190121","PT2019012100",-1.15404719844161,-13.1241467846146,39.7727731591571
"PT20190121004",4,"HH20190121","PT2019012100",-2.84907044984433,-16.3783573974903,34.4899002377348
"PT20190122002",2,"HH20190122","PT2019012200",1.68547986396182,-11.9646778042959,35.5589188285585
"PT20190124002",2,"HH20190124","PT2019012400",1.71348836396182,-11.9646778042959,35.4877643368638
"PT20190124004",4,"HH20190124","PT2019012400",0.0905294756097597,-15.0607317073171,31.0086892578363
"PT20190125002",2,"HH20190125","PT2019012500",-1.37624390857039,-12.5259598055169,42.4281910646813
"PT20190126002",2,"HH20190126","PT2019012600",-1.43820468773361,-12.5395151124867,42.5749489419149
"PT20190126004",4,"HH20190126","PT2019012600",-3.01054880361234,-16.3664362134422,34.9409048674785
"PT20190127002",2,"HH20190127","PT2019012700",-1.56387379758178,-12.5484992566935,42.9384920775694
"PT20190127004",4,"HH20190127","PT2019012700",-3.1341788157351,-16.3710579217489,35.2501381361866
"PT20190128002",2,"HH20190128","PT2019012800",-1.4024470669187,-12.5243156186672,42.5154571295936
"PT20190128004",4,"HH20190128","PT2019012800",-2.9615323514182,-16.3584911666041,34.8368922600574
"PT20190129002",2,"HH20190129","PT2019012900",-1.94997258711217,-13.6124105011933,40.5281328008308
"PT20190129004",4,"HH20190129","PT2019012900",-3.6383517189781,-16.9333333333333,34.9206105113171
"PT20190130002",2,"HH20190130","PT2019013000",1.72597486396182,-11.9646778042959,35.4560940171834
"PT20190130004",4,"HH20190130","PT2019013000",0.10833297560976,-15.0607317073171,30.968712755812
