hh_id,ptc_id,wave,wealth_index
HH20181045,PT2018104500,2,-3.9610629034428464
HH20181046,PT2018104600,2,-2.013285800056417
HH20181047,PT2018104700,2,-0.5475685750764077
HH20181048,PT2018104800,2,2.942487590907987
HH20181112,PT2018111200,2,0.7179211461700558
HH20181113,PT2018111300,2,-3.2909293754133997
HH20181114,PT2018111400,2,1.7355397971450703
HH20181115,PT2018111500,2,-8.988078869395236
HH20181170,PT2018117000,2,-1.068482580511879
HH20180986,PT2018098600,2,0.16651924184926853
HH20180334,PT2018033400,2,-2.9813783743845663
HH20180335,PT2018033500,2,-1.3116971649780926
HH20180337,PT2018033700,2,-0.6134356651531285
HH20180339,PT2018033900,2,0.5544602072906499
HH20180443,PT2018044300,2,-7.775100154948147
HH20180444,PT2018044400,2,3.2339273227030225
HH20180445,PT2018044500,2,-2.2562098876192587
HH20180446,PT2018044600,2,-1.8119617020216081
HH20180474,PT2018047400,2,2.3755847426505996
HH20180475,PT2018047500,2,2.005750410999243
HH20180476,PT2018047600,2,-1.7892873046213376
HH20180477,PT2018047700,2,5.028205829457527
HH20181118,PT2018111800,2,-3.868825657931881
HH20181119,PT2018111901,2,-2.4814620045787286
HH20181120,PT2018112000,2,6.109113050460889
HH20181121,PT2018112100,2,6.367818708573724
HH20181122,PT2018112200,2,3.7629688316118597
HH20190168,PT2019016800,2,-1.5049646814351512
HH20190170,PT2019017000,2,6.551603221057113
HH20190248,PT2019024800,2,7.524723279667363
HH20180240,PT2018024000,2,-1.0661497479402737
HH20180491,PT2018049100,2,3.901953755548086
HH20180492,PT2018049200,2,-1.756778432236876
HH20180493,PT2018049300,2,2.587920165717493
HH20180771,PT2018077100,2,-1.5132260229015255
HH20180772,PT2018077200,2,0.6064283009006972
HH20180773,PT2018077300,2,2.8391147526196745
HH20180774,PT2018077400,2,-5.4645274062922695
HH20180979,PT2018097900,2,3.1803631007782043
HH20181084,PT2018108400,2,1.3636450186119413
HH20181085,PT2018108500,2,-1.396693497451256
HH20181145,PT2018114500,2,3.4104466793087735
HH20181146,PT2018114600,2,5.027376204126626
HH20181148,PT2018114800,2,0.013646211505006594
HH20181149,PT2018114900,2,-2.916611173017507
HH20181171,PT2018117100,2,5.544008998929411
HH20181172,PT2018117200,2,0.9033163457383327
HH20181173,PT2018117300,2,3.385358351380354
HH20181174,PT2018117400,2,0.2742409713978116
HH20190199,PT2019019900,2,1.9347816568388063
HH20180340,PT2018034000,2,1.6937386858770804
HH20180341,PT2018034100,2,3.749910595027004
HH20180342,PT2018034200,2,0.4596449321204623
HH20180344,PT2018034400,2,-0.8983683825149974
HH20180641,PT2018064100,2,0.7335659119880433
HH20180642,PT2018064200,2,3.7824419936475735
HH20180643,PT2018064300,2,2.2962325094280875
HH20180644,PT2018064400,2,2.3113511443059402
HH20180645,PT2018064500,2,-2.304197789719079
HH20180983,PT2018098301,2,3.729276985381938
HH20180984,PT2018098400,2,2.529758680693051
HH20181138,PT2018113800,2,-2.4778467080506035
HH20181139,PT2018113900,2,1.07411199345312
HH20181140,PT2018114000,2,1.159008907658281
HH20181179,PT2018117900,2,3.6208536023484363
HH20181181,PT2018118100,2,-2.8255443373849154
HH20181182,PT2018118200,2,2.7397912313215143
HH20181183,PT2018118300,2,8.01283697264009
HH20190218,PT2019021800,2,-1.3471496078637153
HH20190240,PT2019024000,2,6.144107141180674
HH20180166,PT2018016600,2,-6.974478193646873
HH20180242,PT2018024200,2,-2.851382514915567
HH20180192,PT2018019200,2,-0.18531693241451097
HH20180101,PT2018010100,2,0.783184693233981
HH20180161,PT2018016100,2,-6.0743050864636405
HH20181096,PT2018109600,2,-1.1097370486912683
HH20180544,PT2018054400,2,-1.495940238146226
HH20180889,PT2018088900,2,-0.3760153754225572
HH20180932,PT2018093200,2,4.83536151718933
HH20180619,PT2018061901,2,-3.7581326477146986
HH20180485,PT2018048500,2,-2.8957970718389463
HH20180764,PT2018076400,2,-1.2024060670056425
HH20180765,PT2018076500,2,-0.9000598798968105
HH20180766,PT2018076600,2,-2.0887989508141716
HH20180768,PT2018076800,2,-2.4164030245535724
HH20180798,PT2018079800,2,-1.6358048114347716
HH20180971,PT2018097100,2,-0.29036565005137405
HH20180972,PT2018097200,2,-1.921504330593628
HH20180973,PT2018097300,2,-0.8041587442504358
HH20180974,PT2018097400,2,20.151588155559768
HH20181042,PT2018104200,2,-1.9909008278645401
HH20181043,PT2018104300,2,3.2266586793549217
HH20181044,PT2018104400,2,8.960162955491688
HH20181062,PT2018106200,2,-2.11046665123321
HH20181063,PT2018106300,2,0.3671581797957756
HH20181064,PT2018106400,2,-2.7139167253110137
HH20181065,PT2018106500,2,-3.8582236950687427
HH20181066,PT2018106600,2,-0.7516742723340644
HH20190352,PT2019035200,2,-0.5717617463857826
HH20190488,PT2019048800,2,6.314724272181624
HH20180390,PT2018039001,2,-1.198681370307741
HH20180393,PT2018039301,2,-4.166478777358003
HH20180527,PT2018052701,2,-2.774601394253624
HH20180521,PT2018052100,2,6.460446383626689
HH20180845,PT2018084500,2,4.167586319009635
HH20180965,PT2018096500,2,2.7419035983328826
HH20180516,PT2018051600,2,-1.0432971466692964
HH20180523,PT2018052300,2,-9.790207659179941
HH20180513,PT2018051300,2,-1.7274788613287317
HH20190210,PT2019021000,2,-2.337227576488506
HH20180403,PT2018040300,2,2.4497257828281613
HH20180450,PT2018045000,2,0.8439829876358649
HH20180483,PT2018048300,2,-1.945339261387083
HH20180484,PT2018048400,2,2.9431685346124796
HH20180744,PT2018074400,2,3.6562946720830145
HH20180795,PT2018079500,2,4.616235298202867
HH20180970,PT2018097000,2,-1.3746304321351936
HH20181059,PT2018105900,2,-3.3907265211011546
HH20181110,PT2018111000,2,-2.8456201695559957
HH20190114,PT2019011400,2,5.0604114830548825
HH20190138,PT2019013800,2,0.21252299576238154
HH20190189,PT2019018900,2,-4.930262087312701
HH20190245,PT2019024500,2,-0.22732672551977035
HH20190392,PT2019039200,2,3.066646514922243
HH20180404,PT2018040400,2,10.99635795331557
HH20180405,PT2018040500,2,4.230967421381672
HH20180406,PT2018040600,2,-0.809184225128206
HH20180447,PT2018044700,2,2.8392756356552344
HH20180448,PT2018044800,2,1.873951346660685
HH20180479,PT2018047900,2,-6.1604601532286
HH20180481,PT2018048100,2,-3.9010974126966427
HH20180799,PT2018079901,2,-0.22047189934211348
HH20180900,PT2018090000,2,1.569307955451807
HH20180902,PT2018090201,2,-0.7746485632486094
HH20180903,PT2018090300,2,1.608553613155824
HH20180905,PT2018090500,2,4.886923754400575
HH20181116,PT2018111600,2,-1.9084094031905743
HH20190201,PT2019020100,2,-2.616873579390939
HH20190226,PT2019022600,2,8.34322546343339
HH20190234,PT2019023400,2,-0.43272641870240186
HH20190282,PT2019028200,2,2.366305411792334
HH20190290,PT2019029000,2,18.522206327259443
HH20190496,PT2019049600,2,1.3088980670722312
HH20180948,PT2018094800,2,-1.104646018572829
HH20180892,PT2018089200,2,-7.290624707844626
HH20180623,PT2018062300,2,-1.9634022015671984
HH20180625,PT2018062500,2,3.1630774663693346
HH20180636,PT2018063600,2,-4.514184367614036
HH20180950,PT2018095000,2,-0.6828636710115351
HH20180321,PT2018032100,2,4.747457186583727
HH20180865,PT2018086500,2,4.630854165469198
HH20180375,PT2018037500,2,3.4225497221767984
HH20180376,PT2018037600,2,-3.4333526377797865
HH20180400,PT2018040001,2,2.859062672818293
HH20180593,PT2018059300,2,0.21668008083563936
HH20180599,PT2018059900,2,-2.5716664135916285
HH20180640,PT2018064000,2,-4.086077850082754
HH20180648,PT2018064800,2,1.8641625239270125
HH20180743,PT2018074300,2,-2.363684475727284
HH20180991,PT2018099100,2,3.937890454501267
HH20180992,PT2018099200,2,3.7494735966777197
HH20180993,PT2018099300,2,5.058518049512266
HH20190129,PT2019012900,2,5.511196147209422
HH20190137,PT2019013700,2,0.0917585406619599
HH20190178,PT2019017800,2,2.5016984817731545
HH20190274,PT2019027400,2,-1.4576597651903176
HH20190298,PT2019029800,2,1.0144220430411963
HH20190320,PT2019032000,2,-0.6137005424064115
HH20190344,PT2019034400,2,-3.399770269386643
HH20190480,PT2019048000,2,-3.073233242374546
HH20180181,PT2018018100,2,0.5178594134940533
HH20180711,PT2018071100,2,-2.908906479633009
HH20180761,PT2018076100,2,-0.4823645173089941
HH20180715,PT2018071500,2,-6.802199783914561
HH20181029,PT2018102900,2,-4.16898090795157
HH20180646,PT2018064600,2,-5.302611777809266
HH20180332,PT2018033200,2,-3.40556944631867
HH20180333,PT2018033300,2,0.9900633781022755
HH20180371,PT2018037100,2,1.0837703832990446
HH20180373,PT2018037300,2,3.7994358301078157
HH20180374,PT2018037400,2,0.8346714274548882
HH20180469,PT2018046900,2,3.829359625528803
HH20180471,PT2018047100,2,-0.6561186377995313
HH20180472,PT2018047200,2,-2.0027468271931834
HH20180596,PT2018059600,2,-0.4071292438842986
HH20180597,PT2018059700,2,-2.5603088601154558
HH20180995,PT2018099500,2,-4.146174552943463
HH20180996,PT2018099600,2,7.0003673557185895
HH20190145,PT2019014500,2,2.822406599792079
HH20190153,PT2019015300,2,2.9774944357066393
HH20190161,PT2019016100,2,1.469474150115374
HH20190256,PT2019025600,2,-3.6067371415792113
HH20190264,PT2019026400,2,-6.9674181765858005
HH20190429,PT2019042900,2,2.4744399600409297
HH20190464,PT2019046400,2,2.9117596649344546
HH20190472,PT2019047200,2,5.3901839314063675
HH20180401,PT2018040100,2,3.9153592640910775
HH20180797,PT2018079700,2,2.0305097710437243
HH20180449,PT2018044900,2,0.8208311360233075
HH20180336,PT2018033600,2,-2.4840376494116163
HH20180985,PT2018098500,2,-1.758730971456028
HH20180487,PT2018048700,2,-5.680471429938554
HH20181180,PT2018118000,2,0.33680010940575733
HH20180901,PT2018090100,2,7.0298266437916475
HH20181136,PT2018113601,2,2.102928346782312
HH20180170,PT2018017000,2,4.756624395038977
HH20180316,PT2018031600,2,-2.217226619499539
HH20180317,PT2018031700,2,3.5710582105710267
HH20180319,PT2018031900,2,-4.445209761959028
HH20180320,PT2018032000,2,-3.448404986743419
HH20180713,PT2018071300,2,-0.8794108504143775
HH20180714,PT2018071400,2,6.734133606121596
HH20180775,PT2018077500,2,0.8052831477965927
HH20180778,PT2018077800,2,-1.56235414212674
HH20180783,PT2018078300,2,-1.5663715527343944
HH20181016,PT2018101600,2,9.979454562132304
HH20181018,PT2018101800,2,-3.6263600910930993
HH20181019,PT2018101900,2,2.4736269604010093
HH20181049,PT2018104900,2,5.494782408107631
HH20181088,PT2018108800,2,-0.8528109636083236
HH20181089,PT2018108900,2,-4.18818453662156
HH20181090,PT2018109000,2,9.605596663934065
HH20190437,PT2019043700,2,-0.6069727598550898
HH20190469,PT2019046900,2,-2.276361735237425
HH20180345,PT2018034500,2,5.291672204398786
HH20180346,PT2018034600,2,7.1545490506576535
HH20180347,PT2018034700,2,-0.817950877115856
HH20180496,PT2018049600,2,-0.8325183783908603
HH20180497,PT2018049700,2,-1.287018678768212
HH20180498,PT2018049800,2,4.973534932082855
HH20180776,PT2018077600,2,-0.2790194324602806
HH20180980,PT2018098000,2,-2.9082940160592714
HH20180981,PT2018098100,2,0.48593486880761544
HH20180982,PT2018098200,2,6.775327850965358
HH20181137,PT2018113700,2,-2.049843068322282
HH20181142,PT2018114200,2,11.032004376977685
HH20181147,PT2018114700,2,0.8123337993084989
HH20181175,PT2018117500,2,-1.6837998528773461
HH20181176,PT2018117600,2,2.5754130548827208
HH20181177,PT2018117700,2,-3.174631959979228
HH20181178,PT2018117800,2,6.028308510736107
HH20181201,PT2018120100,2,-4.568108217934468
HH20190194,PT2019019400,2,0.6855373368252445
HH20190448,PT2019044800,2,-0.5383061057909639
HH20181052,PT2018105200,2,-1.0685024439814994
HH20180470,PT2018047000,2,2.5070094138860353
HH20180121,PT2018012100,4,-2.7361983897324214
HH20180152,PT2018015200,4,1.4017872581177129
HH20180730,PT2018073000,4,2.44106300291857
HH20180731,PT2018073100,4,-2.602092514790753
HH20180732,PT2018073200,4,-2.7036145033428234
HH20180780,PT2018078004,4,-4.249222976497702
HH20180781,PT2018078100,4,0.7850951774067509
HH20180782,PT2018078200,4,-5.6439916725508095
HH20180788,PT2018078800,4,2.957429606504258
HH20180789,PT2018078900,4,-4.401569718840868
HH20180790,PT2018079000,4,-4.503233176734138
HH20180791,PT2018079100,4,1.1579866981535427
HH20181033,PT2018103300,4,2.1410715460350986
HH20181034,PT2018103400,4,-10.884756025789002
HH20181035,PT2018103500,4,-8.989099893983688
HH20181109,PT2018110900,4,4.935038752618852
HH20181150,PT2018115000,4,-1.0271006212605762
HH20181151,PT2018115100,4,-1.4528494520348887
HH20180787,PT2018078700,4,-8.147061392470444
HH20180160,PT2018016000,4,-0.7682741925951052
HH20180226,PT2018022600,4,-7.480854297488255
HH20180286,PT2018028600,4,1.1595307343842995
HH20180312,PT2018031200,4,3.6174997368511423
HH20180313,PT2018031300,4,-2.325031257943705
HH20180715,PT2018071500,4,6.570073879848043
HH20180716,PT2018071604,4,-6.1867810125508615
HH20180717,PT2018071700,4,-0.038442776574863856
HH20180719,PT2018071904,4,-4.164701697965106
HH20180777,PT2018077700,4,-2.160475861530135
HH20180784,PT2018078400,4,1.368252192031173
HH20180785,PT2018078500,4,1.8236015481035963
HH20181022,PT2018102200,4,2.9825315388413354
HH20181023,PT2018102300,4,-2.1350504055447255
HH20181051,PT2018105100,4,-2.494400702930924
HH20181056,PT2018105601,4,1.1805820210959435
HH20181057,PT2018105700,4,3.262478846077693
HH20190208,PT2019020800,4,1.7122924173909146
HH20190238,PT2019023800,4,-12.624322455082819
HH20180315,PT2018031500,4,3.7829572744185325
HH20180303,PT2018030300,4,-3.69940747954057
HH20180304,PT2018030401,4,3.4652249888693434
HH20180305,PT2018030500,4,-0.3438943191266637
HH20180306,PT2018030600,4,4.300969469431848
HH20180307,PT2018030700,4,-2.8191145360933043
HH20180725,PT2018072504,4,2.239223460435888
HH20180726,PT2018072600,4,0.9359568451471993
HH20180727,PT2018072700,4,-2.48416953006337
HH20180728,PT2018072800,4,1.2862948800941425
HH20180729,PT2018072900,4,-0.4250221428698811
HH20181027,PT2018102700,4,1.1713539156720105
HH20181029,PT2018102900,4,5.4376076340838235
HH20181030,PT2018103000,4,-0.9573027042984509
HH20181031,PT2018103100,4,0.13599851098650229
HH20181032,PT2018103200,4,2.130117565144424
HH20181104,PT2018110400,4,-1.2004332173982937
HH20181105,PT2018110500,4,3.7260780846815793
HH20190121,PT2019012100,4,-2.4051333122457548
HH20190151,PT2019015100,4,0.6575988434060775
HH20190193,PT2019019300,4,1.7004814746133525
HH20190278,PT2019027800,4,1.2306739066433143
HH20190304,PT2019030400,4,1.8358806557364902
HH20180348,PT2018034800,4,-13.618905502296432
HH20180350,PT2018035000,4,0.665082527334711
HH20180486,PT2018048600,4,-0.03362994009579956
HH20180487,PT2018048700,4,-0.5038470989486952
HH20180488,PT2018048801,4,-1.691870303359649
HH20180489,PT2018048900,4,0.7101906234610209
HH20180769,PT2018076900,4,2.8769280733644753
HH20180770,PT2018077000,4,-1.789749630202914
HH20180975,PT2018097500,4,2.954851746975248
HH20180976,PT2018097600,4,-6.2923555586730595
HH20180977,PT2018097700,4,7.276047857833922
HH20181045,PT2018104500,4,3.0060311131162627
HH20181046,PT2018104600,4,3.0056939141728276
HH20181047,PT2018104704,4,0.9863774463877012
HH20181048,PT2018104800,4,-4.266767190401582
HH20181112,PT2018111200,4,1.4014910843672532
HH20181113,PT2018111300,4,1.1680605618827693
HH20181114,PT2018111400,4,1.4865834799502045
HH20181115,PT2018111500,4,-3.9119612782838917
HH20181170,PT2018117000,4,1.2065878692768117
HH20210250,PT2021025004,4,-1.5538371063388983
HH20180376,PT2018037600,4,1.741242203692629
HH20180593,PT2018059300,4,1.640721475332007
HH20180594,PT2018059401,4,-5.010067029603817
HH20180599,PT2018059900,4,1.3531266959787438
HH20180600,PT2018060000,4,0.317720141877094
HH20180640,PT2018064000,4,3.23069155552302
HH20180646,PT2018064600,4,5.666401163037765
HH20180648,PT2018064801,4,-5.898533008213834
HH20180991,PT2018099100,4,-1.8887381191213002
HH20180993,PT2018099300,4,-5.36592005468841
HH20190129,PT2019012900,4,-5.503739924454124
HH20190137,PT2019013700,4,-0.529348970655251
HH20190178,PT2019017800,4,-3.9497359933475225
HH20190274,PT2019027400,4,2.1339504412623738
HH20190298,PT2019029800,4,-1.419450677874886
HH20190320,PT2019032000,4,1.156383747390858
HH20190344,PT2019034400,4,2.3144204841677554
HH20190480,PT2019048000,4,2.9796110005184677
HH20210387,PT2021038704,4,-2.0672091624912805
HH20180334,PT2018033400,4,2.6003038670646696
HH20180335,PT2018033500,4,-0.5613464680007101
HH20180336,PT2018033600,4,-0.5285574879759872
HH20180337,PT2018033700,4,-1.8950742289998481
HH20180339,PT2018033900,4,-2.410261672860148
HH20180445,PT2018044500,4,0.6171306645820404
HH20180446,PT2018044600,4,3.1833130400724703
HH20180473,PT2018047300,4,1.6949044319714768
HH20180474,PT2018047404,4,-6.276506068172124
HH20180477,PT2018047700,4,-2.4222997586146993
HH20180985,PT2018098500,4,2.20557427857762
HH20181118,PT2018111804,4,2.6250746671148235
HH20181119,PT2018111901,4,2.5083743861472603
HH20181120,PT2018112000,4,-3.2098891921660506
HH20181121,PT2018112100,4,-0.8028892700476628
HH20181122,PT2018112200,4,-2.748957089052007
HH20190168,PT2019016804,4,1.936162008268723
HH20190170,PT2019017001,4,-8.459532825553884
HH20190248,PT2019024800,4,-3.4538283008792483
HH20180490,PT2018049000,4,0.252366136885991
HH20180491,PT2018049100,4,-3.354878579370383
HH20180492,PT2018049200,4,0.7627013542243963
HH20180493,PT2018049300,4,-2.459469268614207
HH20180771,PT2018077100,4,0.22233081552268968
HH20180772,PT2018077200,4,2.7235568885663892
HH20180773,PT2018077304,4,-0.020166760669553974
HH20180978,PT2018097800,4,-1.6911491821375018
HH20180979,PT2018097900,4,1.257995119810716
HH20181084,PT2018108400,4,-13.442551553303737
HH20181145,PT2018114500,4,-3.526385327980423
HH20181146,PT2018114604,4,-0.9126125041014833
HH20181148,PT2018114800,4,0.3770742267462078
HH20181149,PT2018114901,4,3.6416661430145925
HH20181171,PT2018117104,4,-3.932888283059099
HH20181172,PT2018117200,4,-0.7636236686455443
HH20181173,PT2018117300,4,-3.4076273242123807
HH20190199,PT2019019900,4,-1.6474750294479696
HH20210210,PT2021021004,4,-2.462708765360774
HH20180345,PT2018034500,4,-13.575385670801175
HH20180346,PT2018034600,4,-3.4415094149444045
HH20180347,PT2018034700,4,1.0383020728936911
HH20180494,PT2018049400,4,1.0986339721180756
HH20180496,PT2018049600,4,0.8235930847473595
HH20180497,PT2018049700,4,-10.771252643311563
HH20180498,PT2018049800,4,-13.66238224678772
HH20180776,PT2018077600,4,-13.006058730177806
HH20180981,PT2018098100,4,0.028548258948612654
HH20180982,PT2018098200,4,-12.951351905559472
HH20181137,PT2018113700,4,0.33464204130266445
HH20181141,PT2018114100,4,-1.3619540861572472
HH20181142,PT2018114200,4,-6.865965360347864
HH20181147,PT2018114700,4,0.4930343140303274
HH20181175,PT2018117500,4,3.329872621262651
HH20181176,PT2018117600,4,-4.898914436567959
HH20181178,PT2018117800,4,-8.395834704429017
HH20181201,PT2018120100,4,4.015172080293795
HH20190194,PT2019019400,4,-2.118717252028571
HH20210259,PT2021025904,4,-2.7304111340151263
HH20180340,PT2018034000,4,-0.8857448581191552
HH20180341,PT2018034100,4,-9.402566835328345
HH20180342,PT2018034200,4,-1.4545281059005968
HH20180344,PT2018034400,4,2.637788052193627
HH20180641,PT2018064100,4,1.396398056200369
HH20180642,PT2018064200,4,1.022119339151089
HH20180643,PT2018064300,4,0.2630127032360019
HH20180644,PT2018064400,4,1.1655612450644637
HH20180645,PT2018064500,4,3.5631481273091037
HH20180983,PT2018098300,4,-7.648738367767879
HH20180984,PT2018098400,4,2.3993457458503658
HH20181138,PT2018113800,4,0.32404326752161694
HH20181139,PT2018113900,4,-1.691637235835629
HH20181140,PT2018114000,4,0.28452969319781496
HH20181179,PT2018117900,4,0.6111616238690629
HH20181181,PT2018118100,4,2.90129288582616
HH20181183,PT2018118300,4,-6.237039846805746
HH20190218,PT2019021800,4,2.7407962739363168
HH20190240,PT2019024000,4,0.6953089366315536
HH20180332,PT2018033200,4,1.6497059114644688
HH20180371,PT2018037104,4,0.7627025677382303
HH20180373,PT2018037300,4,-0.9451798322548537
HH20180469,PT2018046900,4,-1.8553101263004224
HH20180596,PT2018059600,4,1.3839219960681315
HH20180995,PT2018099500,4,3.1534386535861865
HH20190145,PT2019014500,4,-1.4633364229160697
HH20190161,PT2019016100,4,-3.1811370406069828
HH20190256,PT2019025600,4,-7.775389096228099
HH20190472,PT2019047200,4,-6.2254497505379005
HH20180649,PT2018064900,4,-3.433031383965278
HH20180650,PT2018065004,4,3.8297465941614366
HH20180651,PT2018065104,4,-3.2347336058615626
HH20180652,PT2018065200,4,1.4580031390379935
HH20180653,PT2018065301,4,2.9963388144343672
HH20180654,PT2018065400,4,-0.08336791361866545
HH20180906,PT2018090604,4,2.200430351295152
HH20180907,PT2018090700,4,-4.29933064915349
HH20180908,PT2018090804,4,-1.1794486065423424
HH20180909,PT2018090900,4,0.5317566415487682
HH20180969,PT2018096900,4,2.0979199600847434
HH20180987,PT2018098700,4,-0.9501133955759838
HH20180988,PT2018098800,4,0.6977977771076147
HH20180989,PT2018098900,4,-6.725294642970299
HH20180990,PT2018099001,4,1.313816596868824
HH20181185,PT2018118500,4,2.111562099413397
HH20181186,PT2018118600,4,-3.9966301467940024
HH20190254,PT2019025400,4,-2.123984266961445
HH20190286,PT2019028601,4,1.858366954795951
HH20180333,PT2018033300,4,1.2965149037127897
HH20180372,PT2018037200,4,1.1330633797378928
HH20180374,PT2018037401,4,0.488071244519664
HH20180471,PT2018047100,4,-7.921613959676642
HH20180472,PT2018047200,4,3.0685648343765908
HH20180996,PT2018099600,4,-7.3714166584189105
HH20190153,PT2019015300,4,-3.3952986941824816
HH20190264,PT2019026400,4,2.6660967532482927
HH20190429,PT2019042900,4,-2.2880479838922536
HH20210267,PT2021026704,4,-5.588569045760545
HH20180404,PT2018040400,4,-6.172151807659714
HH20180405,PT2018040504,4,0.7535070063694054
HH20180406,PT2018040600,4,2.1327118076186786
HH20180448,PT2018044800,4,0.4830391054028026
HH20180478,PT2018047801,4,-6.7463785531567995
HH20180479,PT2018047900,4,6.448371482129544
HH20180481,PT2018048100,4,-0.12534393080861503
HH20180900,PT2018090000,4,0.6723464575399873
HH20180903,PT2018090300,4,-1.4145697577246488
HH20180905,PT2018090500,4,-2.43329514145581
HH20181116,PT2018111600,4,1.0144515865703645
HH20181136,PT2018113600,4,-0.5300321203667006
HH20181143,PT2018114300,4,-1.0701666195786919
HH20181144,PT2018114401,4,5.494298937810934
HH20190226,PT2019022600,4,-6.952216563504226
HH20190234,PT2019023400,4,0.567375653729513
HH20190282,PT2019028200,4,2.055034024931466
HH20190290,PT2019029000,4,-5.40852980248686
HH20190496,PT2019049604,4,-1.3588207962416547
HH20210368,PT2021036804,4,-2.1016337134616125
HH20180450,PT2018045000,4,-2.460653041386395
HH20180482,PT2018048200,4,1.8916474972270045
HH20180483,PT2018048300,4,3.485201830803661
HH20180795,PT2018079500,4,-2.936987343574062
HH20180970,PT2018097000,4,0.5861718147406677
HH20190114,PT2019011400,4,-6.902563413943246
HH20190138,PT2019013800,4,1.3030339555105448
HH20190189,PT2019018900,4,1.5856024966256221
HH20190245,PT2019024500,4,-0.9304780987368182
HH20190392,PT2019039200,4,-2.5825301974553985
HH20180449,PT2018044900,4,-1.418935707644462
HH20180764,PT2018076400,4,1.0383077034770425
HH20180765,PT2018076500,4,1.795519387289064
HH20180768,PT2018076800,4,1.5579601119227902
HH20180798,PT2018079800,4,0.6677452858908194
HH20180971,PT2018097100,4,-0.6496413806705371
HH20180972,PT2018097200,4,1.0985679112770235
HH20180974,PT2018097404,4,-20.981591302989287
HH20181042,PT2018104204,4,1.5222729402470963
HH20181043,PT2018104300,4,-7.669443388978
HH20181044,PT2018104400,4,-7.20022102297363
HH20181062,PT2018106200,4,-0.9286781334082198
HH20181063,PT2018106300,4,-0.7953960398027702
HH20181065,PT2018106500,4,4.737361937761816
HH20181066,PT2018106600,4,-0.20559568492970545
HH20190352,PT2019035200,4,-4.193128803766917
HH20190488,PT2019048800,4,-2.200632158522094
HH20210384,PT2021038404,4,-2.054425824265424
HH20180309,PT2018030900,4,-10.911678589754322
HH20180311,PT2018031100,4,-4.0138763316683725
HH20180720,PT2018072000,4,-2.2830690548024895
HH20180722,PT2018072200,4,1.3938230965621348
HH20180723,PT2018072300,4,4.457034372131857
HH20180724,PT2018072400,4,-2.3848020232723472
HH20181024,PT2018102401,4,-2.128902963261227
HH20181025,PT2018102500,4,0.1477403210663781
HH20181026,PT2018102600,4,-10.460417618807096
HH20181052,PT2018105200,4,-3.676320617596379
HH20181053,PT2018105300,4,3.114624212839847
HH20181058,PT2018105801,4,-5.519181793217907
HH20181101,PT2018110100,4,-0.6765163918044819
HH20181103,PT2018110300,4,1.184496711814583
HH20190223,PT2019022300,4,-13.719267964757362
HH20190294,PT2019029400,4,-13.076068650349026
HH20210198,PT2021019804,4,-6.279595369998787
HH20210218,PT2021021804,4,-2.7423254305687057
HH20210258,PT2021025804,4,-0.3297767054546444
HH20210376,PT2021037604,4,-0.9510906619342706
HH20180402,PT2018040200,4,0.0724006225159764
HH20180403,PT2018040304,4,1.546910345648622
HH20180484,PT2018048400,4,0.1200640338651015
HH20180744,PT2018074400,4,-1.7734376257765618
HH20180763,PT2018076300,4,-1.0168222704233836
HH20180796,PT2018079600,4,-1.3488508828007335
HH20180797,PT2018079700,4,-4.909227615196484
HH20181041,PT2018104101,4,-1.6543268182379005
HH20181059,PT2018105900,4,4.532974754355141
HH20181110,PT2018111000,4,1.7501770556663523
HH20180181,PT2018018100,4,1.0496901651994184
HH20180296,PT2018029600,4,-4.71081811390485
HH20180355,PT2018035500,4,-0.534343985682624
HH20180711,PT2018071104,4,3.8987265139637333
HH20180712,PT2018071200,4,0.8441208766574374
HH20180747,PT2018074700,4,1.429850679435449
HH20180748,PT2018074800,4,-6.6997560557789315
HH20180758,PT2018075800,4,-0.7790822612544156
HH20180759,PT2018075900,4,-8.847846122339295
HH20180760,PT2018076000,4,-5.548227882297152
HH20181012,PT2018101200,4,-0.39959010717066135
HH20181013,PT2018101300,4,-1.0325599957438452
HH20181014,PT2018101400,4,-1.31857109954031
HH20181015,PT2018101500,4,-6.548231758494256
HH20181086,PT2018108600,4,2.243302185421008
HH20181092,PT2018109200,4,-2.559985109623212
HH20190141,PT2019014100,4,3.0471755153947804
HH20190149,PT2019014900,4,1.177393469800501
HH20190227,PT2019022700,4,2.3117180465061895
HH20210362,PT2021036204,4,0.2998409593657072
HH20180354,PT2018035400,4,-8.820901178947015
HH20180499,PT2018049900,4,-11.012018330078021
HH20180500,PT2018050004,4,-8.504462871535917
HH20180745,PT2018074500,4,-1.322907212760183
HH20180779,PT2018077900,4,-17.41255147817806
HH20180794,PT2018079400,4,3.4968474376588525
HH20181037,PT2018103700,4,-4.7591763011863355
HH20181060,PT2018106000,4,-7.332928373836075
HH20181061,PT2018106100,4,1.1797070458728436
HH20180170,PT2018017000,4,-3.164892376528143
HH20180317,PT2018031700,4,-2.4553911461735916
HH20180318,PT2018031800,4,4.273458053069814
HH20180320,PT2018032000,4,4.2078954393601995
HH20180713,PT2018071300,4,-0.15789124826709103
HH20180775,PT2018077500,4,-2.9340684556076595
HH20180778,PT2018077800,4,-5.769130544056227
HH20180783,PT2018078300,4,0.5362781593304718
HH20181016,PT2018101600,4,-6.109206897876576
HH20181017,PT2018101700,4,4.362872070966551
