ptc_id,wave,ID_VILLAGE,outdoor_temp_seasonal,outdoor_temp_24h,outdoor_dew_seasonal,outdoor_dew_24h
PT2018076500,1,12124,-4.156731748,-10.12316562,-18.35641682,-17.09491425
PT2018076501,1,12124,-4.156731748,4.783548101,-18.35641682,-9.600556664
PT2018076600,1,12124,-4.12934757,-10.09468454,-18.35632261,-17.09020778
PT2018076700,1,12124,-4.150144826,-10.11558258,-18.35548346,-17.08698693
PT2018076800,1,12124,-4.125413971,-10.09049532,-18.35672009,-17.09091724
PT2018076900,1,12067,-2.514064811,-7.209417669,-18.90995146,-25.66149306
PT2018077000,1,12067,-2.607196811,-7.309680172,-18.90995146,-25.67230859
PT2018077100,1,12060,-2.788455811,-8.459636381,-18.90995146,-22.70320619
PT2018077200,1,12060,-2.784022811,-8.455180986,-18.90995146,-22.7036544
PT2018077300,1,12060,-2.927139811,-8.592147412,-18.90995146,-22.82675073
PT2018077400,1,12060,-3.001876811,-8.66652324,-18.90995146,-22.83397915
PT2018077500,1,12103,-2.360911096,-12.3505936,-18.49455684,-30.43328918
PT2018077600,1,12074,-2.420451811,-6.339729597,-18.90995146,-21.39099853
PT2018077700,1,121071,-2.208736694,-9.46488665,-18.50286346,-28.09589756
PT2018077800,1,12103,-2.937195311,-12.02477678,-18.90995146,-30.2084928
PT2018077900,1,12111,-2.356550311,-9.2926815,-18.90995146,-20.52602467
PT2018078000,1,12105,-1.878706715,-8.270529702,-18.52958335,-19.29940246
PT2018078100,1,12105,-1.881684316,-8.272013604,-18.52949342,-19.29746523
PT2018078200,1,12105,-2.491613811,-8.249641249,-18.90995146,-19.39764659
PT2018078300,1,12103,-2.260269802,-12.27559751,-18.50217453,-30.44693069
PT2018078400,1,121071,-2.106520901,-9.364935733,-18.50755336,-28.10653021
PT2018078500,1,121071,-2.144676216,-9.40134984,-18.50621945,-28.10222192
PT2018078700,1,12105,-2.516151311,-8.27346602,-18.90995146,-19.39669148
PT2018078800,1,12105,-2.492536811,-8.24961703,-18.90995146,-19.39637724
PT2018078900,1,12105,-1.886959569,-8.277157826,-18.52972567,-19.29783664
PT2018079000,1,12105,-1.877817507,-8.269611124,-18.52916136,-19.29841684
PT2018079100,1,12105,-2.468844311,-8.227711779,-18.90995146,-19.39877229
PT2018079200,1,12111,-2.369615311,-9.31310587,-18.90995146,-20.5364338
PT2018079300,1,12111,-2.331466811,-9.269605413,-18.90995146,-20.52886397
PT2018079400,1,12111,-2.380645811,-9.309179897,-18.90995146,-20.5152793
PT2018079500,1,12123,-4.020452118,-9.982641024,-18.37101369,-17.14062635
PT2018079600,1,12123,-3.972109271,-9.933332048,-18.37253105,-17.14330936
PT2018079700,1,12123,-4.001936786,-9.963590531,-18.37203372,-17.14287064
PT2018079800,1,12124,-4.187297176,-10.15394909,-18.35665644,-17.09679942
PT2018079900,1,12071,-2.595548811,-6.95486329,-18.90995146,-23.8462915
PT2018080000,1,10894,-1.603322064,0.672075653,-18.77883373,-22.31542534
PT2018080200,1,10894,-1.613934772,0.660600085,-18.77867153,-22.31492211
PT2018080400,1,10885,-1.972970933,1.108878908,-18.77278247,-19.70434905
PT2018080500,1,10885,-1.984802087,1.086664578,-18.77250987,-19.70370616
PT2018080600,1,10885,-2.001099312,1.067038888,-18.77246459,-19.70347679
PT2018080800,1,10883,-2.205099511,0.201203834,-18.76961392,-16.6784966
PT2018080900,1,10883,-2.251825686,0.143571872,-18.76894052,-16.68488048
PT2018081000,1,10885,-1.957041662,1.118021128,-18.77252552,-19.70397254
PT2018081100,1,10885,-1.986536135,1.084374107,-18.77249847,-19.70366995
PT2018081400,1,10898,-2.227084268,-3.661208462,-18.78053803,-20.84837195
PT2018081500,1,10898,-2.116117275,-3.544692971,-18.78106904,-20.84719043
PT2018081600,1,10898,-2.111683299,-3.540924766,-18.78095515,-20.84716391
PT2018081900,1,10898,-2.121426084,-3.550017846,-18.78099859,-20.84696219
PT2018082000,1,10897,-1.967714848,-1.599530681,-18.7782494,-21.07264147
PT2018082100,1,10897,-1.969625852,-1.598755769,-18.77832584,-21.07099419
PT2018082200,1,10897,-1.990355151,-1.622953039,-18.77831737,-21.07308287
PT2018082300,1,10894,-1.624942047,0.649063388,-18.778572,-22.31460103
PT2018082400,1,10894,-1.602824681,0.672845797,-18.77888501,-22.31561233
PT2018082500,1,10894,-1.627185478,0.646984259,-18.77860289,-22.31465731
PT2018082600,1,10894,-1.629577882,0.64592853,-18.77885417,-22.31521227
PT2018083400,1,10892,-1.904702649,-3.293998204,-18.77713743,-20.81330529
PT2018083500,1,10892,-1.908282796,-3.294566119,-18.77728984,-20.81220822
PT2018083900,1,10892,-1.908467214,-3.2970921,-18.77713342,-20.81293794
PT2018084000,1,10892,-1.899590188,-3.287108145,-18.77720397,-20.81258207
PT2018084100,1,10892,-1.897860638,-3.285777295,-18.77720378,-20.81279216
PT2018084200,1,10892,-1.90570211,-3.291545855,-18.77729415,-20.81198982
PT2018084300,1,10892,-1.910878014,-3.297265233,-18.77722272,-20.81204538
PT2018084400,1,10897,-1.989994902,-1.623939712,-18.7783099,-21.07389592
PT2018084500,1,10897,-1.992352438,-1.624494846,-18.77832889,-21.07280413
PT2018084600,1,10897,-1.983119015,-1.615863166,-18.77829498,-21.07318034
PT2018084700,1,10888,-1.854783856,1.299376147,-18.77453034,-19.70893061
PT2018084900,1,10888,-1.8772881,1.268975377,-18.77428617,-19.7084578
PT2018085000,1,10888,-1.891360812,1.252651295,-18.77419671,-19.708334
PT2018085100,1,10888,-1.874982196,1.276473624,-18.77436314,-19.7088145
PT2018085200,1,10888,-1.879951769,1.27066428,-18.7743294,-19.70876849
PT2018085400,1,10891,-1.847277403,-2.810665758,-18.77545664,-11.74767052
PT2018085500,1,10883,-2.138268245,0.266864885,-18.76937865,-16.67865043
PT2018085600,1,10883,-2.138590022,0.268522539,-18.76957193,-16.67772264
PT2018085700,1,10883,-2.238751938,0.159214191,-18.76905769,-16.68324258
PT2018085800,1,10883,-2.270647204,0.124934722,-18.76887417,-16.68451859
PT2018085900,1,10889,-1.74873865,-2.728101134,-18.77597463,-11.88335426
PT2018086000,1,10899,-3.716436084,-3.419940437,-18.78031102,-21.11460464
PT2018086100,1,10899,-3.860505757,-3.570145932,-18.78024674,-21.11830782
PT2018086200,1,10899,-4.268407699,-3.996737734,-18.78053313,-21.12930575
PT2018086300,1,10892,-1.911546071,-3.299505126,-18.77727902,-20.81305884
PT2018086400,1,10892,-1.920619616,-3.30849449,-18.77729852,-20.81307767
PT2018086500,1,10892,-1.595970943,-3.012386847,-18.6566879,-20.50972236
PT2018086600,1,10892,-1.603543443,-3.019989649,-18.6566879,-20.50973191
PT2018087100,1,10898,-2.420196988,-3.858729102,-18.78301373,-20.85911467
PT2018087200,1,10898,-2.400758818,-3.838274766,-18.78312404,-20.85894218
PT2018087300,1,10898,-2.391842835,-3.827302067,-18.78289104,-20.85704226
PT2018087400,1,10897,-1.995305561,-1.628284034,-18.77823133,-21.07334835
PT2018087500,1,10897,-1.973928574,-1.603710959,-18.77826897,-21.07141037
PT2018087600,1,10891,-1.759230754,-2.709059679,-18.7769599,-11.68594936
PT2018087700,1,10886,-2.075376655,0.458553997,-18.77172489,-16.58469226
PT2018087800,1,10886,-2.09730857,0.435109703,-18.77151337,-16.58521649
PT2018088800,1,10894,-1.615598305,0.660747968,-18.77901205,-22.31597169
PT2018088900,1,10894,-1.601848549,0.675701858,-18.77923841,-22.31710711
PT2018089000,1,10894,-1.581089152,0.69642927,-18.7792324,-22.31803991
PT2018089200,1,10885,-1.947935521,1.13186099,-18.77263484,-19.70427394
PT2018089300,1,12318,0.540387359,-3.461625306,-17.59002433,-25.01444133
PT2018089400,1,12318,0.558041359,-3.445590515,-17.59002433,-25.01029563
PT2018089500,1,12318,0.570904859,-3.432447624,-17.59002433,-25.01135703
PT2018089600,1,12318,0.474977859,-3.52159365,-17.59002433,-25.02532834
PT2018089700,1,12318,0.553445859,-3.449240503,-17.59002433,-25.01257948
PT2018089900,1,10894,-1.634949633,0.63996922999999994,-18.77874372,-22.31492981
PT2018090000,1,12071,-2.580611811,-6.936608689,-18.90995146,-23.84387062
PT2018090100,1,12071,-2.576048811,-6.932609014,-18.90995146,-23.84428168
PT2018090200,1,12071,-2.625312311,-6.985423202,-18.90995146,-23.84687265
PT2018090300,1,12071,-2.639521311,-7.000820005,-18.90995146,-23.84773941
PT2018090500,1,12071,-2.613761811,-6.977388923,-18.90995146,-23.84943848
PT2018090600,1,12073,-2.908868311,-11.43921506,-18.90995146,-24.25253386
PT2018090700,1,12073,-2.917311811,-11.44941646,-18.90995146,-24.25619515
PT2018090701,1,12073,-2.917311811,-11.44941646,-18.90995146,-24.25619515
PT2018090800,1,12073,-2.922128311,-11.45531856,-18.90995146,-24.25845621
PT2018090900,1,12073,-2.929544811,-11.4633908,-18.90995146,-24.25982198
PT2018091000,1,12307,-0.095494641,-3.048323301,-17.59002433,-16.21503646
PT2018091100,1,12307,-0.176484641,-3.130258415,-17.59002433,-16.21267103
PT2018091200,1,12307,-0.155931641,-3.110980597,-17.59002433,-16.20947951
PT2018091300,1,12307,-0.139681641,-3.095053525,-17.59002433,-16.20867129
PT2018091400,1,12307,-0.118069141,-3.073837468,-17.59002433,-16.20767908
PT2018091500,1,12311,0.86893306,-7.261192658,-17.58746625,-27.78668045
PT2018091600,1,12311,0.910950822,-7.218312851,-17.58746588,-27.78629045
PT2018091700,1,12311,0.858002831,-7.272897769,-17.58746505,-27.78707515
PT2018091702,1,12311,0.858002831,2.31397003,-17.58746505,-13.69923246
PT2018091800,1,12311,0.871397413,-7.259661273,-17.58746324,-27.78720062
PT2018091900,1,12311,0.8646478,-7.266048159,-17.58746621,-27.78694669
PT2018092000,1,12315,0.815525859,-4.745345063,-17.59002433,-24.95533878
PT2018092100,1,12315,0.815447859,-4.745569068,-17.59002433,-24.95471599
PT2018092200,1,12315,0.793718359,-4.766322597,-17.59002433,-24.95957728
PT2018092300,1,12315,0.778579859,-4.780449798,-17.59002433,-24.96466746
PT2018092400,1,12318,0.586244859,-3.42301874,-17.59002433,-24.99843096
PT2018092600,1,12318,0.572081359,-3.436464152,-17.59002433,-24.99983085
PT2018092700,1,12318,0.574343359,-3.433506996,-17.59002433,-25.00144648
PT2018092800,1,12318,0.584515859,-3.420034704,-17.59002433,-25.00864242
PT2018092900,1,12318,0.538781859,-3.462757269,-17.59002433,-25.01524489
PT2018093000,1,10894,-1.599084819,0.676209694,-18.77881433,-22.31540198
PT2018093100,1,10894,-1.609143981,0.665808567,-18.77875005,-22.31513443
PT2018093200,1,10894,-1.597479125,0.677303894,-18.77871818,-22.31514755
PT2018093300,1,10894,-1.630043028,0.64686394,-18.77911745,-22.31630503
PT2018093400,1,10894,-1.586911644,0.689907063,-18.77910086,-22.31691832
PT2018093500,1,10883,-2.142896444,0.263565628,-18.76955343,-16.67817437
PT2018093600,1,10883,-2.131331085,0.27498302,-18.76942177,-16.67786154
PT2018093700,1,10886,-2.103965401,0.427782621,-18.77143722,-16.58550431
PT2018093900,1,10886,-2.050770206,0.484249484,-18.77196379,-16.58458822
PT2018094000,1,10883,-2.154413789,0.250137961,-18.76946585,-16.67939246
PT2018094100,1,10886,-2.105945177,0.42570554,-18.77163721,-16.58621367
PT2018094200,1,10886,-2.172982106,0.356331378,-18.77117942,-16.58660875
PT2018094300,1,10892,-1.912963451,-3.299581637,-18.77729662,-20.8124072
PT2018094400,1,10889,-1.755359943,-2.735278054,-18.77596297,-11.88725368
PT2018094500,1,10886,-2.088696071,0.443748449,-18.77167279,-16.58569997
PT2018094700,1,10886,-2.048899608,0.485914358,-18.7719053,-16.58456564
PT2018094800,1,10883,-2.13418476,0.272213906,-18.76946769,-16.67794471
PT2018094900,1,10886,-2.049558782,0.485164978,-18.77188217,-16.58456372
PT2018095000,1,10886,-2.069605946,0.465026528,-18.77177774,-16.5843056
PT2018095100,1,10892,-1.916606999,-3.307765304,-18.77709253,-20.81414344
PT2018095300,1,10888,-1.862891367,1.284450647,-18.77441309,-19.70847095
PT2018095400,1,10888,-1.848626659,1.310369365,-18.77465207,-19.70923567
PT2018095700,1,10888,-1.858170172,1.291122575,-18.7744604,-19.70859488
PT2018095800,1,10883,-2.132724778,0.274616138,-18.76953842,-16.67743363
PT2018095900,1,10899,-3.840914557,-3.549917373,-18.78024449,-21.11792815
PT2018096200,1,12305,0.711733859,-2.355731211,-17.59002433,-19.21232017
PT2018096400,1,10898,-2.41075121,-3.846938706,-18.78291721,-20.85752339
PT2018096500,1,10897,-2.049283872,-1.691868733,-18.77831291,-21.07908957
PT2018096600,1,12305,0.724525859,-2.343497232,-17.59002433,-19.20560068
PT2018096700,1,12305,0.731058359,-2.336404159,-17.59002433,-19.20980558
PT2018096800,1,12311,0.864649044,-7.267778026,-17.58745637,-27.78803449
PT2018096900,1,12073,-2.952509311,-11.48797221,-18.90995146,-24.26318962
PT2018097000,1,12123,-3.974331379,-9.935524045,-18.37220209,-17.14180502
PT2018097100,1,12124,-4.106368504,-10.07068081,-18.35778299,-17.09247887
PT2018097200,1,12124,-4.12129578,-10.08602057,-18.35721446,-17.09164808
PT2018097300,1,12124,-4.129012095,-10.09381775,-18.35751875,-17.09327393
PT2018097400,1,12124,-4.198991963,-10.16621536,-18.35609487,-17.09662588
PT2018097500,1,12067,-2.685313811,-7.389001597,-18.90995146,-25.67413546
PT2018097600,1,12067,-2.634964811,-7.337905307,-18.90995146,-25.67300197
PT2018097700,1,12067,-2.590719311,-7.293345149,-18.90995146,-25.6725247
PT2018097800,1,12060,-2.973062311,-8.637668399,-18.90995146,-22.83478653
PT2018097900,1,12060,-2.926151811,-8.591063253,-18.90995146,-22.82867523
PT2018098000,1,12074,-2.453322311,-6.371905816,-18.90995146,-21.38969517
PT2018098100,1,12074,-2.444001311,-6.364266304,-18.90995146,-21.39285179
PT2018098200,1,12074,-2.434862311,-6.356215468,-18.90995146,-21.39489458
PT2018098300,1,12070,-2.694946811,-7.029571087,-18.90995146,-23.82827482
PT2018098301,1,12070,-2.694946811,-7.029571087,-18.90995146,-23.82827482
PT2018098400,1,12070,-2.758406311,-7.102408502,-18.90995146,-23.83511798
PT2018098500,1,12064,-2.021883247,-10.51923751,-18.6198646,-23.71075535
PT2018098600,1,12073,-2.958469811,-11.49406953,-18.90995146,-24.26347458
PT2018098700,1,12073,-2.961648311,-11.49758275,-18.90995146,-24.26417172
PT2018098800,1,12073,-2.931923811,-11.46473612,-18.90995146,-24.25766905
PT2018098900,1,12073,-2.907301811,-11.44109058,-18.90995146,-24.25970279
PT2018099000,1,12073,-2.941186311,-11.47522741,-18.90995146,-24.26022835
PT2018099001,1,12073,-2.941186311,-11.47522741,-18.90995146,-24.26022835
PT2018099100,1,12061,-2.682440811,-6.136125996,-18.90995146,-19.9282929
PT2018099200,1,12061,-2.675531311,-6.129411111,-18.90995146,-19.93108274
PT2018099300,1,12061,-2.682115811,-6.135993126,-18.90995146,-19.93104713
PT2018099400,1,12068,-2.593975811,-4.882798895,-18.90995146,-15.94381067
PT2018099500,1,12068,-2.595990811,-4.885907402,-18.90995146,-15.94544879
PT2018099600,1,12068,-2.608509811,-4.898298498,-18.90995146,-15.94525718
PT2018099700,1,12304,0.523337859,-1.789015214,-17.59002433,-12.30029675
PT2018099800,1,12308,0.124094859,-2.820668687,-17.59002433,-16.23522178
PT2018099900,1,12308,0.343118859,-2.595104135,-17.59002433,-16.25159143
PT2018100400,1,14285,-0.576364641,-7.670610294,-17.59002433,-22.99610041
PT2018100600,1,14285,-0.396886641,-7.502693176,-17.59002433,-22.95541948
PT2018100700,1,14285,-0.457713641,-7.559856346,-17.59002433,-22.96831192
PT2018100800,1,14285,-0.470089641,-7.571345984,-17.59002433,-22.97143089
PT2018100900,1,14290,-0.390185141,-4.06658531,-17.59002433,-22.1486108
PT2018101000,1,14290,-0.412187641,-4.089684619,-17.59002433,-22.15087115
PT2018101100,1,14290,-0.422522641,-4.098242774,-17.59002433,-22.14720936
PT2018101200,1,12110,-2.041872536,-13.93733826,-18.54003228,-34.59643311
PT2018101300,1,12110,-2.027550758,-13.91867354,-18.53957519,-34.59498022
PT2018101400,1,12110,-2.021455137,-13.91293995,-18.53954733,-34.59509723
PT2018101500,1,12110,-2.029514773,-13.9221275,-18.53990423,-34.59548948
PT2018101600,1,12103,-2.247469511,-12.2594153,-18.50125388,-30.44516623
PT2018101700,1,12103,-2.344075664,-12.33732389,-18.49575111,-30.43523875
PT2018101800,1,12103,-2.359277424,-12.35029547,-18.49476482,-30.43393775
PT2018101900,1,12103,-2.259438016,-12.27587627,-18.50226087,-30.44743782
PT2018102000,1,121071,-2.122064432,-9.378745543,-18.506943,-28.10346155
PT2018102100,1,121071,-2.112619713,-9.369819023,-18.50741083,-28.10486421
PT2018102200,1,121071,-2.109728099,-9.369015985,-18.50726361,-28.10705997
PT2018102300,1,121071,-2.128328342,-9.384475817,-18.50634236,-28.10181472
PT2018102400,1,12108,-1.874395426,-11.03358843,-18.52718082,-25.01890787
PT2018102500,1,12108,-1.921120424,-11.08523226,-18.52850861,-25.02518703
PT2018102501,1,12108,-1.921120424,-11.08523226,-18.52850861,-25.02518703
PT2018102600,1,12108,-1.884695088,-11.04623835,-18.52788508,-25.021982650000002
PT2018102700,1,121072,-2.110591475,-11.81032899,-18.51516907,-23.01948159
PT2018102900,1,121072,-2.151554137,-11.85163235,-18.51417546,-23.01759189
PT2018103000,1,121072,-2.10109845,-11.80034611,-18.51408345,-23.01544274
PT2018103100,1,121072,-2.04743977,-11.74471222,-18.5133356,-23.00890824
PT2018103200,1,121072,-2.067680971,-11.76655621,-18.51543747,-23.01822898
PT2018103300,1,12105,-1.875976092,-8.266603597,-18.5287045,-19.29603343
PT2018103400,1,12105,-1.870646014,-8.261786089,-18.52981689,-19.29913607
PT2018103500,1,12105,-2.461934811,-8.22100633,-18.90995146,-19.39904574
PT2018103600,1,12105,-1.873252204,-8.263815395,-18.53046939,-19.29993764
PT2018103700,1,12111,-2.382686811,-9.32643392,-18.90995146,-20.53679667
PT2018103800,1,12111,-2.334866311,-9.272350329,-18.90995146,-20.52793812
PT2018103900,1,12111,-2.345168811,-9.269284939,-18.90995146,-20.50903052
PT2018104000,1,12111,-2.339624311,-9.266483943,-18.90995146,-20.51291094
PT2018104100,1,12123,-3.97982246,-9.941165789,-18.37110927,-17.13776895
PT2018104200,1,12124,-4.174544398,-10.14029701,-18.35713276,-17.09532302
PT2018104300,1,12124,-4.208345268,-10.17482989,-18.35701016,-17.09766402
PT2018104400,1,12124,-4.158153395,-10.12492687,-18.35615703,-17.09512857
PT2018104500,1,12067,-2.570751311,-7.272523934,-18.90995146,-25.67123055
PT2018104600,1,12067,-2.570614811,-7.272335196,-18.90995146,-25.67115131
PT2018104700,1,12067,-2.621405811,-7.327459299,-18.90995146,-25.67772375
PT2018104800,1,12067,-2.617648811,-7.323373084,-18.90995146,-25.6772244
PT2018104900,1,12103,-2.351144701,-12.34195633,-18.49481331,-30.43386513
PT2018105000,1,14290,-0.363197141,-4.038894098,-17.59002433,-22.14716159
PT2018105100,1,121071,-2.183433152,-9.43938859,-18.50219085,-28.09452465
PT2018105200,1,12108,-1.923541208,-11.08241268,-18.52610486,-25.01744776
PT2018105300,1,12108,-1.88698502,-11.04722572,-18.52724592,-25.0200148
PT2018105400,1,12108,-1.929241416,-11.08949145,-18.52672863,-25.01947545
PT2018105500,1,12108,-1.877477382,-11.03431393,-18.52652052,-25.01587251
PT2018105601,1,121071,-2.20429337,-9.460195677,-18.50345216,-28.0966094
PT2018105700,1,121071,-2.115508828,-9.374515864,-18.50712545,-28.10649607
PT2018105800,1,12108,-1.923805547,-11.08323357,-18.52645242,-25.018368
PT2018105801,1,12108,-1.923805547,-11.08323357,-18.52645242,-25.018368
PT2018105900,1,12123,-4.001978059,-9.963629482,-18.37205158,-17.14293705
PT2018106000,1,12111,-2.336595311,-9.265031143,-18.90995146,-20.51514033
PT2018106100,1,12111,-2.363927811,-9.292332345,-18.90995146,-20.51509606
PT2018106200,1,12124,-4.118008174,-10.08259074,-18.35735081,-17.09167774
PT2018106300,1,12124,-4.110145551,-10.07456122,-18.35803784,-17.09397942
PT2018106400,1,12124,-4.116863685,-10.08140127,-18.35796214,-17.09413112
PT2018106500,1,12124,-4.11405755,-10.07871063,-18.35696171,-17.09027912
PT2018106600,1,12124,-4.106725231,-10.071082,-18.35810679,-17.09404539
PT2018106700,1,12111,-2.335191311,-9.256603531,-18.90995146,-20.5052061
PT2018106800,1,12111,-2.320546811,-9.243325619,-18.90995146,-20.507139
PT2018106900,1,12111,-2.324180311,-9.249297559,-18.90995146,-20.5104465
PT2018107000,1,12308,0.213274859,-2.733207828,-17.59002433,-16.23091912
PT2018107100,1,12304,0.516376359,-1.795711406,-17.59002433,-12.29888997
PT2018107200,1,12304,0.505930859,-1.805542771,-17.59002433,-12.30422912
PT2018107300,1,12308,0.319744859,-2.618405222,-17.59002433,-16.25177392
PT2018107400,1,12304,0.520419359,-1.792683729,-17.59002433,-12.29596928
PT2018107500,1,10886,-2.062164444,0.471915652,-18.77199209,-16.5854192
PT2018107700,1,10886,-2.081586208,0.45160363,-18.77168846,-16.58516152
PT2018107800,1,12308,0.191044859,-2.754004881,-17.59002433,-16.23450549
PT2018108000,1,12307,-0.066712641,-3.019851047,-17.59002433,-16.21426123
PT2018108100,1,12307,-0.138485641,-3.093651331,-17.59002433,-16.20918735
PT2018108200,1,12307,-0.138732641,-3.094155464,-17.59002433,-16.2085438
PT2018108300,1,12307,-0.201061141,-3.156497318,-17.59002433,-16.20851038
PT2018108400,1,12060,-2.962187811,-8.627070432,-18.90995146,-22.82925205
PT2018108500,1,12060,-3.024366811,-8.68902161,-18.90995146,-22.83381162
PT2018108600,1,12110,-1.992867162,-13.87654238,-18.54043338,-34.5925919
PT2018108700,1,12110,-1.956112225,-13.84520394,-18.5410918,-34.59440923
PT2018108800,1,12103,-2.369398044,-12.35954804,-18.49449397,-30.43346972
PT2018108900,1,12103,-2.292715735,-12.307945,-18.50267813,-30.44705602
PT2018109000,1,12103,-2.247611049,-12.25796783,-18.50100666,-30.444398670000002
PT2018109100,1,12103,-2.246251434,-12.25592815,-18.50065293,-30.44398701
PT2018109200,1,12110,-2.022033593,-13.9158424,-18.54132065,-34.59596963
PT2018109300,1,12110,-1.948370841,-13.83849317,-18.54100567,-34.59474167
PT2018109400,1,14290,-0.385654641,-4.061423446,-17.59002433,-22.14730966
PT2018109500,1,14290,-0.394182641,-4.070016358,-17.59002433,-22.14744344
PT2018109600,1,14290,-0.374481141,-4.050312599,-17.59002433,-22.14743878
PT2018109700,1,14285,-0.408339641,-7.508383274,-17.59002433,-22.97569822
PT2018109800,1,14285,-0.662457141,-7.755153247,-17.59002433,-23.00155302
PT2018109900,1,14285,-0.432272641,-7.53378296,-17.59002433,-22.97053718
PT2018110000,1,12108,-1.929649838,-11.0892804,-18.52635029,-25.01846035
PT2018110100,1,12108,-1.934378824,-11.09459624,-18.52653311,-25.01923576
PT2018110200,1,12108,-1.965461678,-11.13069325,-18.52828584,-25.02605998
PT2018110300,1,12108,-1.954144679,-11.11592782,-18.52679953,-25.02106956
PT2018110400,1,121072,-2.014502417,-11.72244004,-18.51732446,-23.04402811
PT2018110500,1,121072,-2.022730609,-11.72890285,-18.51730753,-23.03994444
PT2018110700,1,121072,-2.052998431,-11.76257917,-18.51830335,-23.05040735
PT2018110800,1,121072,-2.043040361,-11.75192703,-18.51793386,-23.04783088
PT2018110900,1,12105,-2.465152311,-8.223715196,-18.90995146,-19.39836413
PT2018110901,1,12105,-2.465152311,-8.223715196,-18.90995146,-19.39836413
PT2018111000,1,12123,-3.994561556,-9.956265336,-18.37070515,-17.13745069
PT2018111200,1,12067,-2.556724311,-7.255568434,-18.90995146,-25.6667886
PT2018111300,1,12067,-2.574404311,-7.273303426,-18.90995146,-25.66687202
PT2018111400,1,12067,-2.700660311,-7.405612827,-18.90995146,-25.6760538
PT2018111500,1,12067,-2.560273311,-7.259095129,-18.90995146,-25.66675477
PT2018111600,1,12071,-2.606247811,-6.973423393,-18.90995146,-23.85202783
PT2018111700,1,12071,-2.606319311,-6.973569966,-18.90995146,-23.85208261
PT2018111800,1,12064,-2.067203292,-10.56388112,-18.61924604,-23.70818597
PT2018111900,1,12064,-2.0475542349999998,-10.5452438,-18.61973481,-23.71134024
PT2018112000,1,12064,-2.043253325,-10.53866591,-18.61890692,-23.70466968
PT2018112100,1,12064,-2.037477618,-10.53436683,-18.61953675,-23.70914273
PT2018112200,1,12064,-2.025398368,-10.52209898,-18.61960511,-23.70880641
PT2018112300,1,10895,-1.618696809,0.668194123,-18.7809943,-22.32598622
PT2018112400,1,10895,-1.597974923,0.68919502,-18.78104675,-22.32649836
PT2018112500,1,10895,-1.581651718,0.706479388,-18.78122743,-22.32731705
PT2018112600,1,10895,-1.570348256,0.718189512,-18.78130388,-22.32741837
PT2018112700,1,10895,-1.581228516,0.707284696,-18.78129926,-22.32701571
PT2018112800,1,10885,-1.968231798,1.113915497,-18.7727757,-19.70437558
PT2018112900,1,10885,-1.951249975,1.134731224,-18.77285085,-19.70462732
PT2018113000,1,10885,-1.974316228,1.107301147,-18.77278021,-19.70433251
PT2018113100,1,10898,-2.172788539,-3.605886885,-18.78058784,-20.84799132
PT2018113200,1,10897,-2.012393527,-1.644644396,-18.77819403,-21.0729266
PT2018113300,1,12316,0.759229359,-4.79965723,-17.59002433,-24.9666694
PT2018113400,1,12316,0.764786859,-4.794191178,-17.59002433,-24.96623785
PT2018113500,1,12316,0.773204359,-4.786291151,-17.59002433,-24.96365606
PT2018113600,1,12071,-2.612377311,-6.977183933,-18.90995146,-23.85029917
PT2018113700,1,12074,-2.410175311,-6.320924974,-18.90995146,-21.37498888
PT2018113800,1,12070,-2.742760811,-7.085504613,-18.90995146,-23.83419972
PT2018113900,1,12070,-2.723189311,-7.06399568,-18.90995146,-23.83278596
PT2018114000,1,12070,-2.748279311,-7.091545976,-18.90995146,-23.83458126
PT2018114100,1,12074,-2.454758811,-6.366550226,-18.90995146,-21.37694454
PT2018114200,1,12074,-2.467693811,-6.37963835,-18.90995146,-21.37723199
PT2018114300,1,12071,-2.605857811,-6.972852061,-18.90995146,-23.85189551
PT2018114400,1,12071,-2.630102811,-6.99880542,-18.90995146,-23.85314211
PT2018114500,1,12060,-2.975649311,-8.640302066,-18.90995146,-22.83385255
PT2018114600,1,12060,-2.976747811,-8.641393215,-18.90995146,-22.83399966
PT2018114700,1,12074,-2.438937811,-6.350500616,-18.90995146,-21.37651537
PT2018114800,1,12060,-2.948940811,-8.613765993,-18.90995146,-22.83040162
PT2018114900,1,12060,-2.924786811,-8.589761761,-18.90995146,-22.8274042
PT2018114901,1,12060,-2.924786811,-8.589761761,-18.90995146,-22.8274042
PT2018115000,1,12105,-1.867394191,-8.259615928,-18.52910148,-19.29877888
PT2018115100,1,12105,-2.499608811,-8.258706465,-18.90995146,-19.39908076
PT2018115200,1,12105,-2.511978311,-8.271090635,-18.90995146,-19.39910042
PT2018115300,1,12307,-0.086901641,-3.041861467,-17.59002433,-16.20970259
PT2018115400,1,12309,0.584588029,-7.484624678,-17.58752111,-27.75691301
PT2018115500,1,12309,0.829655803,-6.778487899,-17.58744787,-27.30670995
PT2018115600,1,12305,0.724454359,-2.343603245,-17.59002433,-19.20536952
PT2018115700,1,12318,0.562175359,-3.441432482,-17.59002433,-25.01040968
PT2018115800,1,12309,0.680912913,-6.922853913,-17.58748385,-27.30952906
PT2018115900,1,12309,0.708795195,-6.898376063,-17.58744522,-27.30563743
PT2018116000,1,12309,0.730079889,-7.351015083,-17.58750849,-27.76275334
