"ptc_key","wave","hh_id","ptc_id","outdoor_temp_idw","outdoor_dew_idw","RH"
"PT20180220002",2,"HH20180220","PT2018022000",-1.97098580312647,-16.1202757228646,33.0228740384433
"PT20180220004",4,"HH20180220","PT2018022000",-5.04973916383817,-15.4277538389418,44.0138497863766
"PT20180222001",1,"HH20180222","PT2018022200",2.72813364285714,-14.1417955509166,27.677414571707
"PT20180223001",1,"HH20180223","PT2018022300",-6.1793406463585,-17.8420576891146,39.1962358880022
"PT20180223002",2,"HH20180223","PT2018022300",-1.70358265639679,-15.0713353641856,35.3172044063026
"PT20180223004",4,"HH20180223","PT2018022300",-1.12153966814616,-17.6663625727236,27.2569704151796
"PT20180224001",1,"HH20180224","PT2018022400",-7.51220865291062,-22.9744283476782,27.86319682463
"PT20180224002",2,"HH20180224","PT2018022400",0.442975142857143,-13.2173602084303,35.1445952509416
"PT20180225001",1,"HH20180225","PT2018022500",-3.15385854575956,-10.7063635796006,55.9634619863109
"PT20180225002",2,"HH20180225","PT2018022500",-7.19396010285127,-12.9480022157553,63.495394632102
"PT20180225004",4,"HH20180225","PT2018022500",-6.17030247402752,-17.6157684057329,39.9242957496438
"PT20180225012",2,"HH20180225","PT2018022501",-7.19396010285127,-12.9480022157553,63.495394632102
"PT20180226001",1,"HH20180226","PT2018022600",-9.42019706657141,-28.0951922736486,20.3303570156251
"PT20180226002",2,"HH20180226","PT2018022600",-5.48990690956597,-11.3470221882086,63.390850470987
"PT20180226004",4,"HH20180226","PT2018022600",0.412539730137122,-13.8327311866552,33.5028200830605
"PT20180228001",1,"HH20180228","PT2018022800",-6.17573231630004,-17.8498150421134,39.1597710151925
"PT20180229001",1,"HH20180229","PT2018022900",2.62329514285714,-14.1409015487938,27.8860875220176
"PT20180229002",2,"HH20180229","PT2018022900",-4.02805917650546,-14.5446836658455,43.8291267804397
"PT20180229004",4,"HH20180229","PT2018022900",-4.68723530055285,-14.0003062436549,48.1547676584999
"PT20180230001",1,"HH20180230","PT2018023000",1.08294910140549,-12.2018401065665,36.4283383931511
"PT20180230002",2,"HH20180230","PT2018023000",-1.84269876449405,-16.1197487979486,32.7136803610598
"PT20180230004",4,"HH20180230","PT2018023000",-3.97509569506494,-17.0074632171001,35.590105883532
"PT20180232001",1,"HH20180232","PT2018023200",2.62176764285714,-14.1394825628489,27.8923466951849
"PT20180233001",1,"HH20180233","PT2018023300",-6.16483418866584,-17.844513894762,39.1447268290134
"PT20180234001",1,"HH20180234","PT2018023400",0.975580080897666,-12.2117037490116,36.6815828621557
"PT20180234002",2,"HH20180234","PT2018023400",-0.390523806900788,-11.8643944103918,41.6368621441897
"PT20180234011",1,"HH20180234","PT2018023401",0.975580080897666,-12.2117037490116,36.6815828621557
"PT20180234012",2,"HH20180234","PT2018023401",-1.97843279261486,-16.1200638839553,33.0415885852511
"PT20180235001",1,"HH20180235","PT2018023500",-0.182496950915392,-16.2420496404964,28.6801971367562
"PT20180235002",2,"HH20180235","PT2018023500",-4.10954648242249,-9.49619788886495,66.1324994648833
"PT20180235014",4,"HH20180235","PT2018023501",-5.18923215926109,-17.5540990796422,37.247691674865
"PT20180238001",1,"HH20180238","PT2018023800",0.822079855366166,-14.9150879065214,29.7673033103501
"PT20180238002",2,"HH20180238","PT2018023800",-0.781642683302107,-18.580872253918,24.6069279387472
"PT20180239001",1,"HH20180239","PT2018023900",2.62820264285714,-14.1407664690943,27.8766837971171
"PT20180239002",2,"HH20180239","PT2018023900",-4.01058389837063,-14.5447809754832,43.7713870362123
"PT20180239004",4,"HH20180239","PT2018023900",-4.64511541286553,-13.9983366375031,48.0098277598903
"PT20180240001",1,"HH20180240","PT2018024000",1.03783948565695,-12.2092762283024,36.5248242273381
"PT20180240002",2,"HH20180240","PT2018024000",-0.290394397409567,-11.8632594934076,41.3385379502827
"PT20180240004",4,"HH20180240","PT2018024000",-4.03811272753648,-17.0211422993784,35.7176557662922
"PT20180242001",1,"HH20180242","PT2018024200",2.62933364285714,-14.139794212727,27.8766618909131
"PT20180242002",2,"HH20180242","PT2018024200",-0.423998982264916,-3.64373833539227,78.8628293153626
"PT20180242044",4,"HH20180242","PT2018024204",-4.63978596162212,-13.9902462376222,48.0222593858901
"PT20180243001",1,"HH20180243","PT2018024300",0.907185513282149,-12.2165111505334,36.8483190167628
"PT20180243002",2,"HH20180243","PT2018024300",-1.99395460303356,-16.1202688174088,33.0788541575723
"PT20180243004",4,"HH20180243","PT2018024300",-4.13756069615884,-17.0340622505197,35.9461653526731
"PT20180244001",1,"HH20180244","PT2018024400",0.179181559059293,-11.7193056715718,40.4172850906297
"PT20180244002",2,"HH20180244","PT2018024400",1.89006971250074,-11.5737326023387,36.1573461883258
"PT20180244004",4,"HH20180244","PT2018024400",-3.93771460554965,-17.7548521977489,33.3279179465395
"PT20180245001",1,"HH20180245","PT2018024500",0.830029787466517,-14.9156605015865,29.7488606560661
"PT20180245002",2,"HH20180245","PT2018024500",-0.788064471218813,-18.5813404040893,24.6174846148528
"PT20180245004",4,"HH20180245","PT2018024500",-1.11891958982685,-17.5033326404965,27.6287384046165
"PT20180247001",1,"HH20180247","PT2018024700",0.846294057317024,-14.9133865595404,29.7195961395601
"PT20180247004",4,"HH20180247","PT2018024700",-3.89226463596677,-15.1765690157749,41.1875142878718
"PT20180248001",1,"HH20180248","PT2018024800",0.844415570828498,-14.9147451223933,29.7202933250111
"PT20180248002",2,"HH20180248","PT2018024800",-0.770262823228408,-18.5806256601403,24.5870146195165
"PT20180248004",4,"HH20180248","PT2018024800",-1.05615526961443,-17.4936714442926,27.5245247978949
"PT20180252001",1,"HH20180252","PT2018025200",-0.176655275427269,-16.2441934879727,28.6629140642906
"PT20180252002",2,"HH20180252","PT2018025200",-4.13820376403932,-9.50413234037445,66.2335870075923
"PT20180252044",4,"HH20180252","PT2018025204",-5.19893713119717,-17.569858147412,37.2256133200272
"PT20180253001",1,"HH20180253","PT2018025300",0.878099307307201,-12.2161551728761,36.9266130466957
"PT20180253002",2,"HH20180253","PT2018025300",-2.05725804251643,-16.1202753555545,33.2336153442601
"PT20180253004",4,"HH20180253","PT2018025300",-5.12632465891886,-15.429414046475,44.2635275230642
"PT20180254001",1,"HH20180254","PT2018025400",-0.0525730890201355,-16.2435825967592,28.407357205884
"PT20180254002",2,"HH20180254","PT2018025400",-3.96596629063484,-9.50157316159301,65.3966520158162
"PT20180254004",4,"HH20180254","PT2018025400",-5.04529936980735,-17.5647628631592,36.811114877336
"PT20180255001",1,"HH20180255","PT2018025500",0.870512018801199,-14.9129460211179,29.6688885076722
"PT20180257001",1,"HH20180257","PT2018025700",-0.282515483903792,-16.241058068541,28.8917648001295
"PT20180257002",2,"HH20180257","PT2018025700",-4.20252740983954,-9.49297258197244,66.6125592388706
"PT20180257004",4,"HH20180257","PT2018025700",-5.28118237290629,-17.5485276846046,37.5256353158633
"PT20180258001",1,"HH20180258","PT2018025800",0.871088541624605,-14.9128918208252,29.6677893079097
"PT20180258002",2,"HH20180258","PT2018025800",-0.737558252490194,-18.5795861903656,24.5305759352454
"PT20180258044",4,"HH20180258","PT2018025804",-1.03089008821666,-17.489117940471,27.4842412933937
"PT20180259001",1,"HH20180259","PT2018025900",0.174898464197715,-11.7192091132394,40.4301351091978
"PT20180260001",1,"HH20180260","PT2018026000",0.960034260641409,-12.2183364322178,36.7030548917625
"PT20180260002",2,"HH20180260","PT2018026000",-1.9601371419175,-16.1203318569683,32.9963249379863
"PT20180263001",1,"HH20180263","PT2018026300",0.91011679652886,-12.2113310390011,36.8558910164005
"PT20180263002",2,"HH20180263","PT2018026300",-1.98985109578648,-16.120120750296,33.0692559690381
"PT20180263004",4,"HH20180263","PT2018026300",-4.12821797500987,-17.0264320231865,35.9439618977638
"PT20180264001",1,"HH20180264","PT2018026400",-0.232592376741924,-16.2436145840758,28.7810056268514
"PT20180264002",2,"HH20180264","PT2018026400",-4.15421014895461,-9.50092493398861,66.3299155212678
"PT20180264004",4,"HH20180264","PT2018026400",-5.19965817139348,-17.5627321499056,37.2500051234179
"PT20180265001",1,"HH20180265","PT2018026500",0.829490237427823,-14.915965775836,29.7492692293187
"PT20180265002",2,"HH20180265","PT2018026500",-0.787728252644567,-18.581306865584,24.6169506787342
"PT20180265004",4,"HH20180265","PT2018026500",-1.18120525472908,-17.5048566064123,27.7514497930493
"PT20180267001",1,"HH20180267","PT2018026700",-0.0799370934251553,-16.2439115239734,28.4630360874143
"PT20180267002",2,"HH20180267","PT2018026700",-3.99732678473377,-8.49883905501994,70.8978131822441
"PT20180267012",2,"HH20180267","PT2018026701",-4.00680210555495,-9.50169135795058,65.5965262053254
"PT20180267014",4,"HH20180267","PT2018026701",-5.08240135919504,-17.5660976358192,36.9104123593233
"PT20180268001",1,"HH20180268","PT2018026800",-6.20656481819562,-17.8444589657187,39.2698384244897
"PT20180268002",2,"HH20180268","PT2018026800",-1.74211603621865,-15.0747530022237,35.4074752429488
"PT20180268004",4,"HH20180268","PT2018026800",-1.15717337907093,-17.667504992634,27.3255307338604
"PT20180269001",1,"HH20180269","PT2018026900",0.207017568268286,-11.7191859013863,40.3362955068775
"PT20180269002",2,"HH20180269","PT2018026900",1.92264918829967,-11.570424182769,36.0828851775468
"PT20180269004",4,"HH20180269","PT2018026900",-1.17141388174968,-19.5711154398162,23.2651520545936
"PT20180272001",1,"HH20180272","PT2018027200",-6.32491147614957,-17.8374599744426,39.64998351982
"PT20180272002",2,"HH20180272","PT2018027200",-1.8506001257904,-15.0650886081994,35.7197688230253
"PT20180272004",4,"HH20180272","PT2018027200",-1.27537726910012,-17.6630031658304,27.5736214906663
"PT20180273001",1,"HH20180273","PT2018027300",-3.30724956434485,-10.7054871600359,56.6104749684814
"PT20180274001",1,"HH20180274","PT2018027400",-0.212994438264385,-16.2435150183891,28.7402938123342
"PT20180274002",2,"HH20180274","PT2018027400",-4.12160339156107,-9.50027804922019,66.1711512925071
"PT20180274004",4,"HH20180274","PT2018027400",-5.211166801721,-17.5624323047247,37.2834255407201
"PT20180275001",1,"HH20180275","PT2018027500",-6.2960365014407,-17.8361581342101,39.5669185625098
"PT20180275002",2,"HH20180275","PT2018027500",-1.84423324828301,-15.063464740264,35.707805382849
"PT20180275004",4,"HH20180275","PT2018027500",-1.23521693939344,-17.6620894945749,27.4947181690499
"PT20180277001",1,"HH20180277","PT2018027700",-0.0845037119811156,-16.2435854338585,28.4732432503635
"PT20180277002",2,"HH20180277","PT2018027700",-3.98992722982821,-9.49996659506811,65.5224723750726
"PT20180277004",4,"HH20180277","PT2018027700",-5.07238242546679,-17.564091980094,36.8886819933413
"PT20180278001",1,"HH20180278","PT2018027800",-6.17894685170904,-17.8435137605845,39.1902371582186
"PT20180278002",2,"HH20180278","PT2018027800",-1.71351831460225,-15.0744179587636,35.334043305718
"PT20180278004",4,"HH20180278","PT2018027800",-1.12818763372359,-17.6675621233201,27.2674782082906
"PT20180279001",1,"HH20180279","PT2018027900",0.184370976329571,-11.7192501306221,40.4022800315516
"PT20180279002",2,"HH20180279","PT2018027900",1.88541992895879,-11.5724461488629,36.1730734978111
"PT20180280001",1,"HH20180280","PT2018028000",-3.30162106008814,-10.7051626272738,56.5881890204953
"PT20180280002",2,"HH20180280","PT2018028000",-6.05341141677041,-14.7857578721973,50.082185377592
"PT20180280004",4,"HH20180280","PT2018028000",-6.38531024860563,-17.6132042843201,40.5944417143341
"PT20180284001",1,"HH20180284","PT2018028400",0.0367913480403552,-16.2449399833202,28.2206531704363
"PT20180284004",4,"HH20180284","PT2018028400",-4.96400184942832,-17.5714737200807,36.5648813260228
"PT20180285001",1,"HH20180285","PT2018028500",-6.22417394576407,-17.8386933226638,39.3418426731039
"PT20180285011",1,"HH20180285","PT2018028501",-6.22417394576407,-17.8386933226638,39.3418426731039
"PT20180285012",2,"HH20180285","PT2018028501",-1.74947453078849,-15.0667643157919,35.4499840577769
"PT20180285014",4,"HH20180285","PT2018028501",-1.16652968273378,-17.6634390390381,27.3536340981538
"PT20180286001",1,"HH20180286","PT2018028600",-9.41676061486451,-28.0943241285673,20.3265105463021
"PT20180286002",2,"HH20180286","PT2018028600",-5.48293781709184,-11.3456573931057,63.3642255252988
"PT20180286004",4,"HH20180286","PT2018028600",0.420242746921181,-13.8314492872273,33.4876740425455
"PT20180287001",1,"HH20180287","PT2018028700",0.203583264901174,-11.7191742909043,40.34636313832
"PT20180287002",2,"HH20180287","PT2018028700",1.91119855571063,-11.5703401505093,36.1126355182719
"PT20180288001",1,"HH20180288","PT2018028800",0.863939288476988,-14.9134518185086,29.6816972998944
"PT20180288002",2,"HH20180288","PT2018028800",-0.776419298891743,-18.580087376717,24.5991902140069
"PT20180288004",4,"HH20180288","PT2018028800",-3.88203507239447,-15.1754858678268,41.1596484905361
"PT20180289001",1,"HH20180289","PT2018028900",0.181823299722668,-11.7192152252616,40.4098469151354
"PT20180289002",2,"HH20180289","PT2018028900",1.88648708221564,-11.5715272468719,36.1729745902608
"PT20180289012",2,"HH20180289","PT2018028901",-0.572568374051574,-4.21257046604799,76.3945050678317
"PT20180290001",1,"HH20180290","PT2018029000",-7.50906377735338,-22.976094082022,27.852327367797
"PT20180290002",2,"HH20180290","PT2018029000",0.431457142857143,-13.2175308040718,35.1733707862674
"PT20180290004",4,"HH20180290","PT2018029000",-1.53141525421794,-19.6755175887101,23.6744591325921
"PT20180292001",1,"HH20180292","PT2018029200",-3.16011195575091,-10.7064949570933,55.9889356233285
"PT20180292002",2,"HH20180292","PT2018029200",-7.21422698928645,-12.9481223939707,63.5939633820033
"PT20180293001",1,"HH20180293","PT2018029300",0.947068350327633,-12.2242091290485,36.7199702552771
"PT20180293002",2,"HH20180293","PT2018029300",-1.98090171567898,-16.1205225042008,33.0463417812388
"PT20180293004",4,"HH20180293","PT2018029300",-4.03153637080736,-17.0474620531386,35.6213342667283
"PT20180294001",1,"HH20180294","PT2018029400",0.896080248266017,-14.9060783695583,29.6310694943354
"PT20180294002",2,"HH20180294","PT2018029400",-0.691418167744649,-18.5755022240941,24.4566402632287
"PT20180294004",4,"HH20180294","PT2018029400",-1.12059272550814,-17.5032748679965,27.6322564560836
"PT20180295001",1,"HH20180295","PT2018029500",-6.1686482442623,-17.8424764301011,39.1628658954499
"PT20180295002",2,"HH20180295","PT2018029500",-1.69275850030159,-15.0719042930885,35.2874468295568
"PT20180295004",4,"HH20180295","PT2018029500",-1.1109247964283,-17.6647813974648,27.2394347336614
"PT20180296001",1,"HH20180296","PT2018029600",-13.8371285906261,-34.592526684906,15.5533771175321
"PT20180296002",2,"HH20180296","PT2018029600",-4.60599493891926,-15.7689274981141,41.3782465004431
"PT20180296004",4,"HH20180296","PT2018029600",-2.99510688218586,-11.0366728182262,53.8735753957653
"PT20180297001",1,"HH20180297","PT2018029700",-3.16100273518636,-10.7063767209059,55.9931738465299
"PT20180297002",2,"HH20180297","PT2018029700",-7.20109913815573,-12.9480359052834,63.5301406365566
"PT20180297004",4,"HH20180297","PT2018029700",-6.17744468372521,-17.6158122328394,39.9459247298953
"PT20180299001",1,"HH20180299","PT2018029900",-6.19283081191777,-17.8431733733121,39.232933842683
"PT20180299002",2,"HH20180299","PT2018029900",-1.70516570601084,-15.0732412819663,35.3157681755738
"PT20180299014",4,"HH20180299","PT2018029901",-1.11945967002279,-17.6669183324492,27.2515438448923
"PT20180300001",1,"HH20180300","PT2018030000",0.117270515599977,-11.7192602828892,40.5990808361385
"PT20180300002",2,"HH20180300","PT2018030000",1.81868548776958,-11.5728339180732,36.3447803834964
"PT20180300004",4,"HH20180300","PT2018030000",-1.27061261814049,-19.5746021060109,23.427818847516
"PT20180302001",1,"HH20180302","PT2018030200",-11.7031105460713,-23.0538040037246,38.4655103804562
"PT20180302002",2,"HH20180302","PT2018030200",-3.89774023314113,-12.1203529257415,52.8442112604295
"PT20180303001",1,"HH20180303","PT2018030300",-11.7125857789113,-23.057117119321,38.4834080032437
"PT20180303002",2,"HH20180303","PT2018030300",-3.91273980182478,-12.1239269669272,52.8884317278278
"PT20180303004",4,"HH20180303","PT2018030300",1.74298708068641,-12.170766457099,34.8318088436992
"PT20180304001",1,"HH20180304","PT2018030400",-11.7321425109371,-23.0492590779924,38.5705238627401
"PT20180304011",1,"HH20180304","PT2018030401",-11.7321425109371,-23.0492590779924,38.5705238627401
"PT20180304014",4,"HH20180304","PT2018030401",1.73283320320752,-12.1672830050187,34.8668630136762
"PT20180305001",1,"HH20180305","PT2018030500",-11.7220707584131,-23.0489273926981,38.5405673184454
"PT20180305004",4,"HH20180305","PT2018030500",1.72064603323758,-12.1665642124006,34.8992742511396
"PT20180306001",1,"HH20180306","PT2018030600",-11.7244042948244,-23.0430280391072,38.5679005795414
"PT20180306002",2,"HH20180306","PT2018030600",-3.89861599786658,-12.1064538396444,52.9067133364033
"PT20180306004",4,"HH20180306","PT2018030600",1.74437605105787,-12.1629679378767,34.850184729566
"PT20180307001",1,"HH20180307","PT2018030700",-11.7169305986054,-23.044237356458,38.5407070013537
"PT20180307002",2,"HH20180307","PT2018030700",-3.8954118067557,-12.1067669978957,52.8926868357228
"PT20180307004",4,"HH20180307","PT2018030700",1.74717184624145,-12.1631791244517,34.8426287174455
"PT20180308001",1,"HH20180308","PT2018030800",-11.0333135391983,-25.0209270638762,30.588202805731
"PT20180308002",2,"HH20180308","PT2018030800",-6.08861215344743,-14.201660741261,52.6808244783434
"PT20180309001",1,"HH20180309","PT2018030900",-11.0318117412365,-25.0220705814161,30.5813956568968
"PT20180309002",2,"HH20180309","PT2018030900",-6.09486192993273,-14.2054322071152,52.6896926010506
