hh_id,wave,heatable_room,heatable_share,no_heat_room,no_heat_share,heat_dur_master,room_number_heatuse,heat_regular,use_share,regular_share,total_room,Treat_V,T_ATW,T_ATA,T_Storage,Treat_hh,T_Timing,year
HH20180220,1,4,100,0,0,42,4,4,100,100,4,0,0,0,0,0,0,2018
HH20180220,2,4,100,0,0,80,4,4,100,100,4,0,0,0,0,0,0,2019
HH20180220,4,4,80,1,20,80,4,4,80,80,5,0,0,0,0,0,0,2021
HH20180222,1,4,57.14285714285714,3,42.857142857142854,80,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,2020,2018
HH20180223,1,5,83.33333333333334,1,16.666666666666664,15,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2018
HH20180223,2,6,100,0,0,120,6,6,100,100,6,0,0,0,0,0,0,2019
HH20180223,4,7,100,0,0,140,7,7,100,100,7,0,0,0,0,0,0,2021
HH20180224,1,2,66.66666666666666,1,33.33333333333333,20,2,1,66.66666666666666,33.33333333333333,3,0,0,0,0,0,0,2018
HH20180224,2,1,33.33333333333333,2,66.66666666666666,21,1,2,33.33333333333333,66.66666666666666,3,0,0,0,0,0,0,2019
HH20180225,1,8,100,0,0,80,4,4,50,50,8,0,0,0,0,0,0,2018
HH20180225,2,8,100,0,0,80,2,4,25,50,8,0,0,0,0,0,0,2019
HH20180225,4,8,66.66666666666666,4,33.33333333333333,40,2,2,16.666666666666664,16.666666666666664,12,0,0,0,0,0,0,2021
HH20180226,1,6,60,4,40,120,6,6,60,60,10,0,0,0,0,0,2020,2018
HH20180226,2,6,66.66666666666666,3,33.33333333333333,120,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,2020,2019
HH20180226,4,7,87.5,1,12.5,120,6,6,75,75,8,1,1,0,0,1,2020,2021
HH20180228,1,4,66.66666666666666,2,33.33333333333333,13,3,3,50,50,6,0,0,0,0,0,0,2018
HH20180229,1,3,100,0,0,60,3,3,100,100,3,0,0,0,0,0,2020,2018
HH20180229,2,1,33.33333333333333,2,66.66666666666666,14,1,1,33.33333333333333,33.33333333333333,3,0,0,0,0,0,2020,2019
HH20180229,4,6,85.71428571428571,1,14.285714285714285,120,6,6,85.71428571428571,85.71428571428571,7,1,1,0,0,1,2020,2021
HH20180230,1,3,100,0,0,60,2,3,66.66666666666666,100,3,0,0,0,0,0,0,2018
HH20180230,2,3,100,0,0,49,3,3,100,100,3,0,0,0,0,0,0,2019
HH20180230,4,4,100,0,0,80,4,4,100,100,4,0,0,0,0,0,0,2021
HH20180232,1,4,100,0,0,80,4,4,100,100,4,0,0,0,0,0,2020,2018
HH20180233,1,4,80,1,20,80,3,4,60,80,5,0,0,0,0,0,0,2018
HH20180234,1,2,50,2,50,20,2,1,50,25,4,0,0,0,0,0,0,2018
HH20180235,1,1,100,0,0,20,1,1,100,100,1,0,0,0,0,0,0,2018
HH20180235,2,2,100,0,0,40,2,2,100,100,2,0,0,0,0,0,0,2019
HH20180235,4,3,75,1,25,20,1,1,25,25,4,0,0,0,0,0,0,2021
HH20180238,1,2,100,0,0,21,1,2,50,100,2,0,0,0,0,0,2020,2018
HH20180238,2,3,100,0,0,20,1,1,33.33333333333333,33.33333333333333,3,0,0,0,0,0,2020,2019
HH20180239,1,4,100,0,0,80,4,4,100,100,4,0,0,0,0,0,2020,2018
HH20180239,2,4,100,0,0,80,4,4,100,100,4,0,0,0,0,0,2020,2019
HH20180239,4,4,80,1,20,80,4,4,80,80,5,1,1,0,0,1,2020,2021
HH20180240,1,4,80,1,20,80,4,4,80,80,5,0,0,0,0,0,0,2018
HH20180240,2,4,100,0,0,60,3,3,75,75,4,0,0,0,0,0,0,2019
HH20180240,4,5,83.33333333333334,1,16.666666666666664,80,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2021
HH20180242,1,5,100,0,0,100,4,5,80,100,5,0,0,0,0,0,2020,2018
HH20180242,2,3,60,2,40,60,3,3,60,60,5,0,0,0,0,0,2020,2019
HH20180242,4,5,45.45454545454545,6,54.54545454545454,100,5,5,45.45454545454545,45.45454545454545,11,1,1,0,0,1,2020,2021
HH20180243,1,3,30,7,70,43,3,3,30,30,10,0,0,0,0,0,0,2018
HH20180243,2,5,45.45454545454545,6,54.54545454545454,65,4,4,36.36363636363637,36.36363636363637,11,0,0,0,0,0,0,2019
HH20180243,4,3,50,3,50,60,3,3,50,50,6,0,0,0,0,0,0,2021
HH20180244,1,3,42.857142857142854,4,57.14285714285714,20,1,1,14.285714285714285,14.285714285714285,7,0,0,0,0,0,0,2018
HH20180244,2,5,100,0,0,20,1,1,20,20,5,0,0,0,0,0,0,2019
HH20180244,4,1,25,3,75,20,1,1,25,25,4,0,0,0,0,0,0,2021
HH20180245,1,4,100,0,0,54,3,3,75,75,4,0,0,0,0,0,2020,2018
HH20180245,2,1,25,3,75,20,1,1,25,25,4,0,0,0,0,0,2020,2019
HH20180245,4,8,80,2,20,100,5,5,50,50,10,1,1,0,0,1,2020,2021
HH20180247,1,3,30,7,70,45,3,3,30,30,10,0,0,0,0,0,2020,2018
HH20180247,4,8,100,0,0,80,4,4,50,50,8,1,1,0,0,1,2020,2021
HH20180248,1,2,50,2,50,29,2,2,50,50,4,0,0,0,0,0,2020,2018
HH20180248,2,4,100,0,0,20,1,1,25,25,4,0,0,0,0,0,2020,2019
HH20180248,4,1,33.33333333333333,2,66.66666666666666,20,1,1,33.33333333333333,33.33333333333333,3,1,0,0,0,0,2020,2021
HH20180252,1,6,100,0,0,40,2,2,33.33333333333333,33.33333333333333,6,0,0,0,0,0,0,2018
HH20180252,2,4,40,6,60,40,2,2,20,20,10,0,0,0,0,0,0,2019
HH20180252,4,6,66.66666666666666,3,33.33333333333333,40,2,2,22.22222222222222,22.22222222222222,9,0,0,0,0,0,0,2021
HH20180253,1,3,37.5,5,62.5,5,1,1,12.5,12.5,8,0,0,0,0,0,0,2018
HH20180253,2,6,100,0,0,1,1,1,16.666666666666664,16.666666666666664,6,0,0,0,0,0,0,2019
HH20180253,4,5,55.55555555555556,4,44.44444444444444,5,1,1,11.11111111111111,11.11111111111111,9,0,0,0,0,0,0,2021
HH20180254,1,3,60,2,40,20,1,1,20,20,5,0,0,0,0,0,0,2018
HH20180254,2,2,40,3,60,31,2,2,40,40,5,0,0,0,0,0,0,2019
HH20180254,4,3,60,2,40,41,3,3,60,60,5,0,0,0,0,0,0,2021
HH20180255,1,2,100,0,0,40,2,2,100,100,2,0,0,0,0,0,2020,2018
HH20180257,1,2,22.22222222222222,7,77.77777777777779,25,2,2,22.22222222222222,22.22222222222222,9,0,0,0,0,0,0,2018
HH20180257,2,6,100,0,0,23,2,2,33.33333333333333,33.33333333333333,6,0,0,0,0,0,0,2019
HH20180257,4,1,50,1,50,1,1,1,50,50,2,0,0,0,0,0,0,2021
HH20180258,1,6,100,0,0,120,6,6,100,100,6,0,0,0,0,0,2020,2018
HH20180258,2,6,100,0,0,100,1,5,16.666666666666664,83.33333333333334,6,0,1,0,0,1,2020,2019
HH20180258,4,2,50,2,50,40,2,2,50,50,4,1,1,0,0,1,2020,2021
HH20180259,1,2,66.66666666666666,1,33.33333333333333,21,2,2,66.66666666666666,66.66666666666666,3,0,0,0,0,0,0,2018
HH20180260,1,4,80,1,20,80,4,4,80,80,5,0,0,0,0,0,0,2018
HH20180260,2,5,100,0,0,80,3,4,60,80,5,0,0,0,0,0,0,2019
HH20180263,1,2,100,0,0,20,1,1,50,50,2,0,0,0,0,0,0,2018
HH20180263,2,2,66.66666666666666,1,33.33333333333333,40,2,2,66.66666666666666,66.66666666666666,3,0,0,0,0,0,0,2019
HH20180263,4,3,42.857142857142854,4,57.14285714285714,41,3,3,42.857142857142854,42.857142857142854,7,0,0,0,0,0,0,2021
HH20180264,1,2,50,2,50,40,2,2,50,50,4,0,0,0,0,0,0,2018
HH20180264,2,3,75,1,25,49,3,3,75,75,4,0,0,0,0,0,0,2019
HH20180264,4,2,100,0,0,40,2,2,100,100,2,0,0,0,0,0,0,2021
HH20180265,1,40,100,0,0,14,1,1,2.5,2.5,40,0,0,0,0,0,2020,2018
HH20180265,2,1,11.11111111111111,8,88.88888888888889,20,1,1,11.11111111111111,11.11111111111111,9,0,0,0,0,0,2020,2019
HH20180265,4,8,100,0,0,80,4,4,50,50,8,1,1,0,0,1,2020,2021
HH20180267,1,1,50,1,50,20,1,1,50,50,2,0,0,0,0,0,0,2018
HH20180267,4,1,50,1,50,3,1,1,50,50,2,0,0,0,0,0,0,2021
HH20180268,1,4,57.14285714285714,3,42.857142857142854,10,2,2,28.57142857142857,28.57142857142857,7,0,0,0,0,0,0,2018
HH20180268,2,3,42.857142857142854,4,57.14285714285714,NA,NA,NA,NA,NA,7,0,0,0,0,0,0,2019
HH20180268,4,3,50,3,50,20,1,1,16.666666666666664,16.666666666666664,6,0,0,0,0,0,0,2021
HH20180269,1,5,100,0,0,100,5,5,100,100,5,0,0,0,0,0,0,2018
HH20180269,2,6,100,0,0,120,6,6,100,100,6,0,0,0,0,0,0,2019
HH20180269,4,7,77.77777777777779,2,22.22222222222222,120,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,0,2021
HH20180272,1,7,100,0,0,80,7,4,100,57.14285714285714,7,0,0,0,0,0,0,2018
HH20180272,2,6,100,0,0,22,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2019
HH20180272,4,4,44.44444444444444,5,55.55555555555556,3,1,1,11.11111111111111,11.11111111111111,9,0,0,0,0,0,0,2021
HH20180273,1,3,37.5,5,62.5,15,3,3,37.5,37.5,8,0,0,0,0,0,0,2018
HH20180274,1,3,100,0,0,40,2,2,66.66666666666666,66.66666666666666,3,0,0,0,0,0,0,2018
HH20180274,2,3,100,0,0,40,2,2,66.66666666666666,66.66666666666666,3,0,0,0,0,0,0,2019
HH20180274,4,3,50,3,50,40,2,2,33.33333333333333,33.33333333333333,6,0,0,0,0,0,0,2021
HH20180275,1,1,100,0,0,20,1,1,100,100,1,0,0,0,0,0,0,2018
HH20180275,2,2,66.66666666666666,1,33.33333333333333,20,1,1,33.33333333333333,33.33333333333333,3,0,0,0,0,0,0,2019
HH20180275,4,2,50,2,50,11,1,1,25,25,4,0,0,0,0,0,0,2021
HH20180277,1,1,11.11111111111111,8,88.88888888888889,20,1,1,11.11111111111111,11.11111111111111,9,0,0,0,0,0,0,2018
HH20180277,2,2,40,3,60,20,1,1,20,20,5,0,0,0,0,0,0,2019
HH20180277,4,4,44.44444444444444,5,55.55555555555556,40,2,2,22.22222222222222,22.22222222222222,9,0,0,0,0,0,0,2021
HH20180278,1,5,55.55555555555556,4,44.44444444444444,41,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,0,2018
HH20180278,2,3,100,0,0,25,2,2,66.66666666666666,66.66666666666666,3,0,0,0,0,0,0,2019
HH20180278,4,1,33.33333333333333,2,66.66666666666666,5,1,1,33.33333333333333,33.33333333333333,3,0,0,0,0,0,0,2021
HH20180279,1,1,25,3,75,20,1,1,25,25,4,0,0,0,0,0,0,2018
HH20180279,2,2,66.66666666666666,1,33.33333333333333,20,1,1,33.33333333333333,33.33333333333333,3,0,0,0,0,0,0,2019
HH20180280,1,1,16.666666666666664,5,83.33333333333334,40,1,2,16.666666666666664,33.33333333333333,6,0,0,0,0,0,0,2018
HH20180280,2,2,40,3,60,20,1,1,20,20,5,0,0,0,0,0,0,2019
HH20180280,4,10,100,0,0,27,2,2,20,20,10,0,0,0,0,0,0,2021
HH20180284,1,3,75,1,25,3,1,1,25,25,4,0,0,0,0,0,0,2018
HH20180284,4,3,50,3,50,21,2,2,33.33333333333333,33.33333333333333,6,0,0,0,0,0,0,2021
HH20180285,1,2,100,0,0,14,2,2,100,100,2,0,0,0,0,0,0,2018
HH20180285,2,5,100,0,0,10,2,2,40,40,5,0,0,0,0,0,0,2019
HH20180285,4,4,80,1,20,34,2,2,40,40,5,0,0,0,0,0,0,2021
HH20180286,1,8,80,2,20,120,6,6,60,60,10,0,0,0,0,0,2020,2018
HH20180286,2,8,80,2,20,160,8,8,80,80,10,0,0,0,0,0,2020,2019
HH20180286,4,9,100,0,0,180,9,9,100,100,9,1,1,0,0,1,2020,2021
HH20180287,1,4,100,0,0,80,4,4,100,100,4,0,0,0,0,0,0,2018
HH20180287,2,4,80,1,20,42,3,4,60,80,5,0,0,0,0,0,0,2019
HH20180288,1,3,60,2,40,60,3,3,60,60,5,0,0,0,0,0,2020,2018
HH20180288,2,3,100,0,0,40,2,2,66.66666666666666,66.66666666666666,3,0,0,0,0,0,2020,2019
HH20180288,4,7,100,0,0,98,7,7,100,100,7,1,1,0,0,1,2020,2021
HH20180289,1,1,50,1,50,20,1,1,50,50,2,0,0,0,0,0,0,2018
HH20180289,2,2,66.66666666666666,1,33.33333333333333,40,1,2,33.33333333333333,66.66666666666666,3,0,0,0,0,0,0,2019
HH20180290,1,4,66.66666666666666,2,33.33333333333333,43,4,3,66.66666666666666,50,6,0,0,0,0,0,0,2018
HH20180290,2,7,100,0,0,60,3,3,42.857142857142854,42.857142857142854,7,0,0,0,0,0,0,2019
HH20180290,4,6,100,0,0,101,6,6,100,100,6,0,0,0,0,0,0,2021
HH20180292,1,8,100,0,0,160,8,8,100,100,8,0,0,0,0,0,0,2018
HH20180292,2,12,100,0,0,80,8,4,66.66666666666666,33.33333333333333,12,0,0,0,0,0,0,2019
HH20180293,1,2,40,3,60,40,2,2,40,40,5,0,0,0,0,0,0,2018
HH20180293,2,5,100,0,0,15,2,2,40,40,5,0,0,0,0,0,0,2019
HH20180293,4,4,50,4,50,21,2,2,25,25,8,0,0,0,0,0,0,2021
HH20180294,1,6,66.66666666666666,3,33.33333333333333,80,4,4,44.44444444444444,44.44444444444444,9,0,0,0,0,0,2020,2018
HH20180294,2,8,100,0,0,20,2,1,25,12.5,8,0,0,0,0,0,2020,2019
HH20180294,4,9,100,0,0,100,4,5,44.44444444444444,55.55555555555556,9,1,1,0,0,1,2020,2021
HH20180295,1,3,100,0,0,60,3,3,100,100,3,0,0,0,0,0,0,2018
HH20180295,2,7,87.5,1,12.5,40,2,2,25,25,8,0,0,0,0,0,0,2019
HH20180295,4,7,70,3,30,60,3,3,30,30,10,0,0,0,0,0,0,2021
HH20180296,1,5,100,0,0,85,5,5,100,100,5,0,0,0,0,0,2019,2018
HH20180296,2,9,75,3,25,160,8,8,66.66666666666666,66.66666666666666,12,1,1,0,0,1,2019,2019
HH20180296,4,7,70,3,30,120,6,6,60,60,10,1,1,0,0,1,2019,2021
HH20180297,1,1,100,0,0,20,1,1,100,100,1,0,0,0,0,0,0,2018
HH20180297,2,12,100,0,0,60,9,3,75,25,12,0,0,0,0,0,0,2019
HH20180297,4,12,100,0,0,80,3,4,25,33.33333333333333,12,0,0,0,0,0,0,2021
HH20180299,1,3,50,3,50,40,2,2,33.33333333333333,33.33333333333333,6,0,0,0,0,0,0,2018
HH20180299,2,4,66.66666666666666,2,33.33333333333333,NA,1,NA,16.666666666666664,NA,6,0,0,0,0,0,0,2019
HH20180299,4,5,83.33333333333334,1,16.666666666666664,20,1,1,16.666666666666664,16.666666666666664,6,0,0,0,0,0,0,2021
HH20180300,1,2,66.66666666666666,1,33.33333333333333,24,2,3,66.66666666666666,100,3,0,0,0,0,0,0,2018
HH20180300,2,2,66.66666666666666,1,33.33333333333333,20,1,1,33.33333333333333,33.33333333333333,3,0,0,0,0,0,0,2019
HH20180300,4,2,100,0,0,20,1,1,50,50,2,0,0,0,0,0,0,2021
HH20180302,1,2,18.181818181818183,9,81.81818181818183,10,2,2,18.181818181818183,18.181818181818183,11,0,0,0,0,0,2020,2018
HH20180302,2,9,90,1,10,160,8,8,80,80,10,0,0,0,0,0,2020,2019
HH20180303,1,3,33.33333333333333,6,66.66666666666666,11,2,1,22.22222222222222,11.11111111111111,9,0,0,0,0,0,2020,2018
HH20180303,2,5,41.66666666666667,7,58.333333333333336,21,2,2,16.666666666666664,16.666666666666664,12,0,0,0,0,0,2020,2019
HH20180303,4,7,87.5,1,12.5,140,7,7,87.5,87.5,8,1,1,0,0,1,2020,2021
HH20180304,1,3,27.27272727272727,8,72.72727272727273,1,2,1,18.181818181818183,9.090909090909092,11,0,0,0,0,0,2020,2018
HH20180304,4,5,83.33333333333334,1,16.666666666666664,28,2,2,33.33333333333333,33.33333333333333,6,1,1,0,0,1,2020,2021
HH20180305,1,3,30,7,70,14,3,2,30,20,10,0,0,0,0,0,2020,2018
HH20180305,4,8,100,0,0,138,8,8,100,100,8,1,1,0,0,1,2020,2021
HH20180306,1,4,50,4,50,80,4,4,50,50,8,0,0,0,0,0,2020,2018
HH20180306,2,4,40,6,60,80,4,4,40,40,10,0,0,0,0,0,2020,2019
HH20180306,4,5,62.5,3,37.5,100,5,5,62.5,62.5,8,1,1,0,0,1,2020,2021
HH20180307,1,4,66.66666666666666,2,33.33333333333333,80,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,2020,2018
HH20180307,2,4,50,4,50,80,4,4,50,50,8,0,0,0,0,0,2020,2019
HH20180307,4,5,50,5,50,94,5,5,50,50,10,1,1,0,0,1,2020,2021
HH20180308,1,10,90.9090909090909,1,9.090909090909092,200,9,10,81.81818181818183,90.9090909090909,11,0,0,0,0,0,2020,2018
HH20180308,2,8,72.72727272727273,3,27.27272727272727,160,8,8,72.72727272727273,72.72727272727273,11,0,0,0,0,0,2020,2019
HH20180309,1,8,72.72727272727273,3,27.27272727272727,140,7,7,63.63636363636363,63.63636363636363,11,0,0,0,0,0,2020,2018
HH20180309,2,9,69.23076923076923,4,30.76923076923077,180,9,9,69.23076923076923,69.23076923076923,13,0,0,0,0,0,2020,2019
HH20180309,4,10,90.9090909090909,1,9.090909090909092,200,10,10,90.9090909090909,90.9090909090909,11,1,1,0,0,1,2020,2021
HH20180310,1,5,45.45454545454545,6,54.54545454545454,40,2,2,18.181818181818183,18.181818181818183,11,0,0,0,0,0,2020,2018
HH20180310,2,5,45.45454545454545,6,54.54545454545454,40,2,2,18.181818181818183,18.181818181818183,11,0,0,0,0,0,2020,2019
HH20180311,1,7,70,3,30,140,7,7,70,70,10,0,0,0,0,0,2020,2018
HH20180311,2,7,63.63636363636363,4,36.36363636363637,140,7,7,63.63636363636363,63.63636363636363,11,0,0,0,0,0,2020,2019
HH20180311,4,15,100,0,0,300,15,15,100,100,15,1,1,0,0,1,2020,2021
HH20180312,1,6,60,4,40,60,3,3,30,30,10,0,0,0,0,0,2020,2018
HH20180312,2,9,100,0,0,60,3,3,33.33333333333333,33.33333333333333,9,0,0,0,0,0,2020,2019
HH20180312,4,6,60,4,40,60,3,3,30,30,10,1,1,0,0,1,2020,2021
HH20180313,1,2,18.181818181818183,9,81.81818181818183,20,1,1,9.090909090909092,9.090909090909092,11,0,0,0,0,0,2020,2018
HH20180313,2,1,9.090909090909092,10,90.9090909090909,20,1,1,9.090909090909092,9.090909090909092,11,0,0,0,0,0,2020,2019
HH20180313,4,4,28.57142857142857,10,71.42857142857143,80,4,4,28.57142857142857,28.57142857142857,14,1,1,0,0,1,2020,2021
HH20180315,1,6,85.71428571428571,1,14.285714285714285,84,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,2020,2018
HH20180315,2,9,100,0,0,120,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,2020,2019
HH20180315,4,7,77.77777777777779,2,22.22222222222222,120,6,6,66.66666666666666,66.66666666666666,9,1,1,0,0,1,2020,2021
HH20180316,1,2,25,6,75,3,1,1,12.5,12.5,8,0,0,0,0,0,2020,2018
HH20180316,2,3,42.857142857142854,4,57.14285714285714,1,1,1,14.285714285714285,14.285714285714285,7,0,0,0,0,0,2020,2019
HH20180317,1,9,69.23076923076923,4,30.76923076923077,154,9,8,69.23076923076923,61.53846153846154,13,0,0,0,0,0,2020,2018
HH20180317,2,9,64.28571428571429,5,35.714285714285715,140,7,7,50,50,14,0,0,0,0,0,2020,2019
HH20180317,4,7,58.333333333333336,5,41.66666666666667,140,7,7,58.333333333333336,58.333333333333336,12,1,1,0,0,1,2020,2021
HH20180318,1,3,60,2,40,6,2,2,40,40,5,0,0,0,0,0,2020,2018
HH20180318,4,3,75,1,25,31,2,2,50,50,4,1,1,0,1,1,2020,2021
HH20180319,1,3,33.33333333333333,6,66.66666666666666,12,2,8,22.22222222222222,88.88888888888889,9,0,0,0,0,0,2020,2018
HH20180319,2,1,20,4,80,11,1,1,20,20,5,0,0,0,0,0,2020,2019
HH20180319,4,3,60,2,40,14,1,1,20,20,5,1,0,0,1,1,2020,2021
HH20180320,1,2,33.33333333333333,4,66.66666666666666,22,2,3,33.33333333333333,50,6,0,0,0,0,0,2020,2018
HH20180320,2,1,25,3,75,20,1,1,25,25,4,0,0,0,0,0,2020,2019
HH20180320,4,4,80,1,20,80,4,4,80,80,5,1,1,0,0,1,2020,2021
HH20180321,1,6,66.66666666666666,3,33.33333333333333,60,3,3,33.33333333333333,33.33333333333333,9,0,0,0,0,0,2019,2018
HH20180321,2,8,88.88888888888889,1,11.11111111111111,140,7,7,77.77777777777779,77.77777777777779,9,1,1,0,0,1,2019,2019
HH20180321,4,1,100,0,0,20,1,1,100,100,1,1,1,0,0,1,2019,2021
HH20180322,1,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,2020,2018
HH20180322,2,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,2020,2019
HH20180322,4,8,100,0,0,143,8,8,100,100,8,1,1,0,0,1,2020,2021
HH20180323,1,6,85.71428571428571,1,14.285714285714285,120,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2018
HH20180323,2,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,0,2019
HH20180323,4,7,77.77777777777779,2,22.22222222222222,140,6,7,66.66666666666666,77.77777777777779,9,0,0,0,0,0,0,2021
HH20180324,1,5,41.66666666666667,7,58.333333333333336,100,5,5,41.66666666666667,41.66666666666667,12,0,0,0,0,0,0,2018
HH20180324,4,2,50,2,50,21,2,2,50,50,4,0,0,0,0,0,0,2021
HH20180325,1,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,0,2018
HH20180326,1,7,100,0,0,140,7,7,100,100,7,0,0,0,0,0,0,2018
HH20180328,1,5,100,0,0,80,4,4,80,80,5,0,0,0,0,0,0,2018
HH20180328,2,4,80,1,20,80,4,4,80,80,5,0,0,0,0,0,0,2019
HH20180328,4,5,83.33333333333334,1,16.666666666666664,71,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2021
HH20180329,1,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,0,2018
HH20180329,2,4,57.14285714285714,3,42.857142857142854,80,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,0,2019
HH20180329,4,6,66.66666666666666,3,33.33333333333333,111,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,0,2021
HH20180330,1,7,100,0,0,17,2,2,28.57142857142857,28.57142857142857,7,0,0,0,0,0,0,2018
HH20180330,2,2,25,6,75,23,2,2,25,25,8,0,0,0,0,0,0,2019
HH20180330,4,5,71.42857142857143,2,28.57142857142857,12,2,2,28.57142857142857,28.57142857142857,7,0,0,0,0,0,0,2021
HH20180331,1,4,66.66666666666666,2,33.33333333333333,80,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2018
HH20180332,1,4,50,4,50,20,4,4,50,50,8,0,0,0,0,0,0,2018
HH20180332,2,5,62.5,3,37.5,100,5,5,62.5,62.5,8,0,0,0,0,0,0,2019
HH20180332,4,6,66.66666666666666,3,33.33333333333333,101,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,0,2021
HH20180333,1,8,88.88888888888889,1,11.11111111111111,42,8,6,88.88888888888889,66.66666666666666,9,0,0,0,0,0,0,2018
HH20180333,2,7,77.77777777777779,2,22.22222222222222,140,7,7,77.77777777777779,77.77777777777779,9,0,0,0,0,0,0,2019
HH20180333,4,8,80,2,20,160,8,8,80,80,10,0,0,0,0,0,0,2021
HH20180334,1,2,66.66666666666666,1,33.33333333333333,40,2,2,66.66666666666666,66.66666666666666,3,0,0,0,0,0,2019,2018
HH20180334,2,2,66.66666666666666,1,33.33333333333333,40,2,2,66.66666666666666,66.66666666666666,3,1,1,0,0,1,2019,2019
HH20180334,4,2,50,2,50,40,2,2,50,50,4,1,1,0,0,1,2019,2021
HH20180335,1,5,71.42857142857143,2,28.57142857142857,88,5,6,71.42857142857143,85.71428571428571,7,0,0,0,0,0,2019,2018
HH20180335,2,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,1,1,0,0,1,2019,2019
HH20180335,4,9,69.23076923076923,4,30.76923076923077,180,9,9,69.23076923076923,69.23076923076923,13,1,1,0,0,1,2019,2021
HH20180336,1,1,20,4,80,20,1,1,20,20,5,0,0,0,0,0,2019,2018
HH20180336,2,2,40,3,60,40,2,2,40,40,5,1,0,0,0,0,2019,2019
HH20180336,4,8,100,0,0,112,8,8,100,100,8,1,1,0,0,1,2019,2021
HH20180337,1,5,100,0,0,83,5,5,100,100,5,0,0,0,0,0,2019,2018
HH20180337,2,4,44.44444444444444,5,55.55555555555556,80,4,4,44.44444444444444,44.44444444444444,9,1,1,0,0,1,2019,2019
HH20180337,4,5,55.55555555555556,4,44.44444444444444,80,4,4,44.44444444444444,44.44444444444444,9,1,1,0,0,1,2019,2021
HH20180339,1,6,75,2,25,105,6,6,75,75,8,0,0,0,0,0,2019,2018
HH20180339,2,4,50,4,50,80,4,4,50,50,8,1,1,0,0,1,2019,2019
HH20180339,4,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,1,1,0,0,1,2019,2021
HH20180340,1,3,33.33333333333333,6,66.66666666666666,20,1,1,11.11111111111111,11.11111111111111,9,0,0,0,0,0,0,2018
HH20180340,2,1,11.11111111111111,8,88.88888888888889,20,1,1,11.11111111111111,11.11111111111111,9,0,0,0,0,0,0,2019
HH20180340,4,3,33.33333333333333,6,66.66666666666666,34,2,2,22.22222222222222,22.22222222222222,9,0,0,0,0,0,0,2021
HH20180341,1,7,63.63636363636363,4,36.36363636363637,140,7,7,63.63636363636363,63.63636363636363,11,0,0,0,0,0,0,2018
HH20180341,2,7,70,3,30,120,6,6,60,60,10,0,0,0,0,0,0,2019
HH20180341,4,9,81.81818181818183,2,18.181818181818183,180,9,9,81.81818181818183,81.81818181818183,11,0,0,0,0,0,0,2021
HH20180342,1,4,30.76923076923077,9,69.23076923076923,80,4,4,30.76923076923077,30.76923076923077,13,0,0,0,0,0,0,2018
HH20180342,2,7,53.84615384615385,6,46.15384615384615,120,7,6,53.84615384615385,46.15384615384615,13,0,0,0,0,0,0,2019
HH20180342,4,8,57.14285714285714,6,42.857142857142854,160,8,8,57.14285714285714,57.14285714285714,14,0,0,0,0,0,0,2021
HH20180343,1,3,60,2,40,15,3,3,60,60,5,0,0,0,0,0,0,2018
HH20180344,1,5,71.42857142857143,2,28.57142857142857,55,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2018
HH20180344,2,5,71.42857142857143,2,28.57142857142857,100,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2019
HH20180344,4,3,42.857142857142854,4,57.14285714285714,60,3,3,42.857142857142854,42.857142857142854,7,0,0,0,0,0,0,2021
HH20180345,1,3,37.5,5,62.5,60,3,3,37.5,37.5,8,0,0,0,0,0,0,2018
HH20180345,2,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2019
HH20180345,4,9,100,0,0,180,9,9,100,100,9,0,0,0,0,0,0,2021
